iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,-0.03438458076741249,7,59,40,0.07257069283483544,0.2822578897170098,0.012224619082733888,0.22538841304488347,0.1939275769450436,0.20091899806891725,0.085282503141407,0.1714172519497508,0.16493112151781958,0.17099207513450687,0.17220701343950043,0.1615013367112697,0.1803427769809436
2,-0.008481516487725233,12,115,77,0.12783337150988489,0.2821270010547094,0.01130907613420941,0.21932369961088596,0.1999954481255032,0.2087023427442613,0.07854243233042905,0.22913569596765407,0.17267789802214065,0.21758900014237945,0.2507454801392971,0.23513408254735635,0.23479683571789794
3,-0.058687248581955516,16,170,112,0.17435338714477777,0.2792297253276045,0.010483877296284019,0.22537536278607753,0.20407868058470896,0.20734222852081874,0.07349012548450334,0.25653617679609186,0.18426460983233436,0.25164106650936235,0.2866631813519725,0.2587028429548867,0.2314367500870493
4,-0.02763717436374356,22,223,142,0.24846135929849963,0.28173888271658276,0.009054980656726205,0.22842048092835573,0.2025300305755881,0.2093104117512667,0.06894521337148407,0.3039851643731622,0.1871242115416726,0.30511780034841535,0.33231765532373553,0.3039352082738972,0.2442381145034905
5,-0.029167683878398257,26,275,171,0.3011050927839216,0.28585689648133,0.00789792194393507,0.22593236197443586,0.19996755519646725,0.20857576030316455,0.07176950410066721,0.3220591393602569,0.19652235396516526,0.317771615513374,0.33565085818473667,0.3110593645759862,0.2517640851125019
6,-0.01326925332036187,27,324,199,0.31471074483970024,0.28478425821683306,0.007642978183562844,0.22922994672243205,0.2005528636445824,0.20307412633550315,0.07471582689708756,0.31891867700139775,0.19508185383454074,0.3158954009578626,0.332134605482491,0.30174764779088287,0.2573126282262781
7,-8.379749982754842e-05,30,372,226,0.3566749439387324,0.2844138424108492,0.009930253070403289,0.23014331678695757,0.19823007013092053,0.19799182983631994,0.07929068776454809,0.31787686130974546,0.2049754312098727,0.3163481092054398,0.3203473935313943,0.2958150113737494,0.27833495970207267
8,-0.04220861997325441,36,417,252,0.44628710262841953,0.2861302554982804,0.010552817338231504,0.23012612046192438,0.19623390295403723,0.19687197300228682,0.08008493074523813,0.32827500656716607,0.24057266005493771,0.327507819584232,0.3331962166538686,0.30718983479114614,0.3092623632195643
9,-0.08558655777591127,38,464,276,0.4780358009429998,0.28699649148615736,0.011544159202218443,0.2275919478207993,0.19288676397304397,0.19819945072895495,0.08278118678882598,0.3509369013672593,0.2935313650572542,0.3516287127165132,0.3481524944408175,0.3427391600229726,0.37943245483363236
10,-0.089794939193987,40,508,298,0.5108256237659907,0.2859285947100534,0.010597318314647948,0.22297384288126484,0.18978106778730036,0.2054511933343082,0.08526798297242637,0.3543528589903943,0.2779500874524557,0.34718732751125103,0.3435086458943883,0.3584317395931283,0.38968741401964574
11,-0.11063641129259925,42,551,322,0.5447271754416719,0.2879505910137902,0.009425022763968503,0.22508506306374443,0.1897836160998931,0.20317337774038688,0.08458232931821745,0.367066145825294,0.23456601521624884,0.3605758885409283,0.3543598256673769,0.36303353344937195,0.38935273902574385
12,-0.1424588741338865,44,593,343,0.5798184952529422,0.2875713501307545,0.01083618563627002,0.2227959307728665,0.1937370646862876,0.2050338109321778,0.08002565784164264,0.35733807218500846,0.24552654500984294,0.35128209063836524,0.345676828521075,0.3515829667088378,0.348265607661708
