iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,0.02016249798615962,5,61,45,0.051293294387550536,0.28225788971700977,0.012224619082733892,0.22538841304488338,0.1939275769450436,0.20091899806891725,0.08528250314140698,0.1714172519497508,0.16493112151781963,0.17099207513450682,0.17220701343950043,0.16150133671126973,0.1803427769809436
2,0.003052912364646758,13,114,83,0.13926206733350766,0.28509273689332587,0.013038446151667184,0.23162902415823608,0.1994985854640202,0.1968120091558321,0.07392919817691389,0.21711929966116889,0.24493239535915265,0.21832787890320868,0.22431548875113955,0.1992205177216268,0.2020434545793783
3,-0.03508451383868087,17,170,114,0.18632957819149346,0.2848230199069361,0.011145868115754213,0.2295942709470368,0.19373267043119127,0.20195797215312145,0.07874619844595641,0.24372398129687553,0.20819868840348654,0.24550328991393772,0.2524950005747703,0.23962627097411907,0.23768818618771834
4,0.012947390609575515,20,225,140,0.22314355131420976,0.28628054942765363,0.012600166525335781,0.22719822602251621,0.19787744565513474,0.20017018119346064,0.07587343117590155,0.27262504626648304,0.2999100287652125,0.2729569195552449,0.2861152491025945,0.2695462336011679,0.24392818015106787
5,0.024524425119146473,27,276,169,0.31471074483970024,0.2837132793561822,0.01311470492498164,0.22466597581916734,0.20129927547478926,0.20307347592895567,0.07413328849592281,0.2913423106685147,0.3128998795246051,0.2888374136092255,0.30867449866293883,0.3005736087612389,0.258562163405909
6,0.05305524970669984,32,321,195,0.3856624808119847,0.28071222746271723,0.014006631894131568,0.22440113284834717,0.19828719922681126,0.20579213141263283,0.076800677155357,0.3033020552853163,0.38242757863825455,0.3013114167221491,0.32288041672001594,0.3190920119859845,0.272096109251706
7,0.03188137121822719,35,367,218,0.4307829160924542,0.2812835826001955,0.013471501915803348,0.22379334273632226,0.19987047351263734,0.20660812621204422,0.07497297302299348,0.2948406958205038,0.3533658396468028,0.29157664982915865,0.3163067271728666,0.3090743022744778,0.24652874751318102
8,0.010724106338854305,38,406,242,0.4780358009429998,0.2806289630630993,0.012171411632609694,0.22492880841530075,0.2007257013696145,0.20681968404778384,0.07472543147158582,0.3109168648192349,0.31803570103494755,0.31071522625254516,0.33777384657179427,0.33236933060333446,0.24205171969795994
9,0.09080510954587862,41,444,261,0.5276327420823718,0.2806211764212076,0.01055772385549059,0.2273837547698663,0.2006118078835302,0.20430702515992438,0.07651851190997595,0.3090799365993551,0.2428117977355856,0.31741095985877404,0.34097120904191286,0.32247289734029866,0.2523015536512971
10,0.07376888134869555,42,483,282,0.5447271754416719,0.279038305528623,0.011483432272469531,0.22462946081360802,0.20485854249475524,0.2035025273781006,0.07648773151243743,0.3292168772997432,0.276601103171265,0.33944759733665114,0.3806753378403841,0.34810409656783664,0.26856424014907726
11,0.04026155256704007,42,526,303,0.5447271754416719,0.28019631516502747,0.010987047469414757,0.22500317331092962,0.203526884372404,0.20118553040319395,0.07910104927902997,0.3514454517484211,0.28919675852759325,0.358598937951641,0.4035911393970958,0.3677758103096301,0.309150142802404
12,0.06293015549429276,43,567,322,0.5621189181535412,0.27907627674736635,0.011472729748117763,0.22503487432831257,0.2017826947989701,0.19887409230429848,0.08375933207293183,0.3745995661636622,0.34951768858653803,0.3836188507820769,0.4252594036111407,0.385636085984873,0.3642599370722501
13,0.018456610850346396,45,611,341,0.5978370007556204,0.2815376217241659,0.010732776741856956,0.22355819562227996,0.1954445771869193,0.2033324924286539,0.08539433629612439,0.37428902871614655,0.3320517666533231,0.37559405941946317,0.39429669118062216,0.385464530080923,0.3891011192669938
14,0.08357482343757183,47,651,361,0.6348782724359695,0.28159485354646885,0.010060624269698377,0.22512589215753903,0.20112121918481166,0.20122742217042375,0.08086998867105799,0.36126137434534317,0.29334715238402315,0.3696420129032867,0.3870843716958639,0.35331768340705033,0.36006868086723476
15,0.01403087891104214,49,690,381,0.6733445532637655,0.2788665244911718,0.009705259815178072,0.23233320678275196,0.19257925036624568,0.2008484166244747,0.0856673419201802,0.3428234064038044,0.23712175366869737,0.36518158870454526,0.34787633294443854,0.32231486013561716,0.366102845461227
16,-0.023107799114653094,49,727,399,0.6733445532637655,0.28038840307336005,0.010525300612408516,0.23506071438616136,0.19110507107027705,0.20019426123971387,0.08272624961808055,0.35206394344189773,0.24306240374330573,0.3786061129544003,0.3607843521594071,0.3324747273585029,0.3522422758546903
17,-0.013980933318287314,51,764,422,0.7133498878774648,0.28220070438560974,0.012603198907882293,0.2346184895553633,0.1902265992454849,0.20042708158671993,0.07992392631893788,0.34059940771453706,0.32767024190207716,0.3669667473898776,0.3386797725513281,0.319360474440104,0.3235927439158189
18,0.001349179884161348,53,799,441,0.7550225842780328,0.2804594283021804,0.013231768183320055,0.23336639698387643,0.1869862436037138,0.20497010527628123,0.08098605765062837,0.3524081577634806,0.38418104852544743,0.37857887297447507,0.3336207313918277,0.34397169976605363,0.3558995948920809
19,0.05269656566755355,53,834,462,0.7550225842780328,0.28081085133916484,0.013296966288900735,0.2330021556099508,0.1842894130881967,0.2050737378025637,0.08352687587122411,0.32081219286667445,0.36152963495814805,0.34594184552461665,0.29908996367553903,0.308597337282117,0.34951513221419045
20,-0.057493843433405745,55,865,479,0.7985076962177717,0.28290360809185683,0.012201981397315268,0.2346668038361237,0.185302272020471,0.2031869392549159,0.08173839539931817,0.306699916893912,0.27781547064655343,0.33159735357437864,0.2943159819934633,0.2973412425112301,0.314809617721597
21,0.06211014472813137,57,894,500,0.8439700702945289,0.28293621284739784,0.01018005892870496,0.2350604469864135,0.18532499290687024,0.20894393708638093,0.07755435124423318,0.3209581963149263,0.2155523534837334,0.34951337684820344,0.3101080736348655,0.32220189552971784,0.30005357390326787
22,-0.04734904159303535,58,924,519,0.867500567704723,0.28367597612764756,0.009007168013507446,0.2318230875934477,0.18998781426934175,0.20607542354213676,0.07943053045391706,0.35322061861837806,0.17222542762671644,0.37881447436846566,0.35363553031164785,0.3557632947858204,0.33126947073557395
23,0.0013132412448732921,59,953,539,0.8915981192837834,0.2809436017005908,0.00952863364644684,0.22994830920759857,0.19424988448972846,0.20947849058610846,0.07585108036952685,0.36185373970099854,0.1966025236364927,0.3903089017176907,0.37628941357197493,0.3857735733476287,0.31935656245888977
24,-0.08310230133586236,60,984,559,0.916290731874155,0.28112236140989244,0.009169718857505999,0.2282520370993382,0.19241826830075412,0.20925590482987608,0.07978170950263161,0.3588524718778281,0.21288262013598777,0.38153090249935223,0.3769510267691516,0.3888118236952072,0.3456903193261441
25,0.05260132404136475,61,1013,578,0.941608539858445,0.2801365798106696,0.008912743142532745,0.22859373260581314,0.19187306841611296,0.20523117269595675,0.08525270332891272,0.35735746586567957,0.22904038604216612,0.37650365829956534,0.3752986888070435,0.3778790553543114,0.38109375095081327
