iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
73,0.08503586885877537,77,2228,1555,1.4696759700589417,0.253381414977903,0.24726245157931356,0.250191840123099,0.24916429331968776,0.392436899763669,0.392436899763669,0.392436899763669,0.392436899763669
74,0.02943400496286758,77,2246,1569,1.4696759700589417,0.2521652857592042,0.24772258489664153,0.25032327507115787,0.24978885427299738,0.38469799221183415,0.38469799221183415,0.38469799221183415,0.38469799221183415
75,0.07079945658294441,77,2266,1583,1.4696759700589417,0.25099217511910554,0.24815533995846317,0.2502813398799903,0.2505711450424432,0.38612834104899313,0.38612834104899313,0.38612834104899313,0.38612834104899313
76,0.0523588293791321,77,2286,1598,1.4696759700589417,0.25073733096255363,0.24738712542434171,0.24998637676783061,0.2518891668452751,0.4130304237030055,0.4130304237030055,0.4130304237030055,0.4130304237030055
77,0.058548590149605145,77,2307,1613,1.4696759700589417,0.24984101696933297,0.24553652008520607,0.2504055196746905,0.25421694327077127,0.39823256112918975,0.39823256112918975,0.39823256112918975,0.39823256112918975
78,0.09875987964437874,77,2325,1630,1.4696759700589417,0.25035704067742764,0.24544695122149565,0.2508393122628088,0.25335669583826964,0.4027538716054613,0.4027538716054613,0.4027538716054613,0.4027538716054613
79,0.10282640203967926,77,2344,1646,1.4696759700589417,0.2506284506669484,0.2467474890942622,0.2519679515333446,0.2506561087054451,0.3652269949798211,0.3652269949798211,0.3652269949798211,0.3652269949798211
80,0.033494019257801114,77,2364,1660,1.4696759700589417,0.2520483608540203,0.24501082103486602,0.2524262660274212,0.2505145520836909,0.3791687069062349,0.3791687069062349,0.3791687069062349,0.3791687069062349
81,0.006139522690674112,77,2384,1676,1.4696759700589417,0.25133563614311694,0.24546108131757927,0.2524024236719665,0.2508008588673359,0.3990184984660953,0.3990184984660953,0.3990184984660953,0.3990184984660953
82,-0.02211951262856636,77,2406,1694,1.4696759700589417,0.25114671412515366,0.2468803538192864,0.25240223300680864,0.2495706990487496,0.3993523484646887,0.3993523484646887,0.3993523484646887,0.3993523484646887
83,-0.013066280641933157,77,2426,1712,1.4696759700589417,0.24987031332979107,0.24763112909166984,0.2525235567063717,0.24997500087216618,0.36558731841275854,0.36558731841275854,0.36558731841275854,0.36558731841275854
84,-0.03370130943427957,77,2446,1730,1.4696759700589417,0.24952080039909716,0.24782652226764895,0.2524092716378637,0.2502434056953887,0.36160611495963124,0.36160611495963124,0.36160611495963124,0.36160611495963124
85,-0.06431202622831171,77,2467,1746,1.4696759700589417,0.24960159615421895,0.24761897372620797,0.25202717375299566,0.2507522563665768,0.3746738306211823,0.3746738306211823,0.3746738306211823,0.3746738306211823
86,-0.018715493480223874,77,2484,1765,1.4696759700589417,0.24975516616915103,0.2483455478943038,0.25058697271368496,0.2513123132228605,0.38718718589879486,0.38718718589879486,0.38718718589879486,0.38718718589879486
87,-0.0741244153836039,77,2505,1784,1.4696759700589417,0.24948756823457424,0.24749705019023013,0.2518215313406388,0.2511938502345606,0.362641440692934,0.362641440692934,0.362641440692934,0.362641440692934
88,-0.023783081481692524,77,2524,1803,1.4696759700589417,0.2503198424693573,0.24897613654054454,0.24997971869842353,0.25072430229167764,0.37359614371291006,0.37359614371291006,0.37359614371291006,0.37359614371291006
89,-0.10207717296644575,77,2542,1821,1.4696759700589417,0.2505578761698208,0.2504253589188579,0.2494651494277298,0.2495516154835925,0.36944507081242056,0.36944507081242056,0.36944507081242056,0.36944507081242056
90,-0.05944901747250888,77,2560,1837,1.4696759700589417,0.24957987705809712,0.2505727178047684,0.24923232921056282,0.25061507592657195,0.39409673861255373,0.39409673861255373,0.39409673861255373,0.39409673861255373
91,-0.036929170168751385,77,2579,1855,1.4696759700589417,0.24860635206191645,0.2514986294911313,0.24962636014647743,0.250268658300474,0.37770121987176153,0.37770121987176153,0.37770121987176153,0.37770121987176153
92,-0.040399489360581776,77,2595,1870,1.4696759700589417,0.2488530816111423,0.25097694742098225,0.24984953226649853,0.25032043870137455,0.38437799677208634,0.38437799677208634,0.38437799677208634,0.38437799677208634
93,-0.017077608110704752,78,2611,1886,1.5141277326297755,0.24932765512224672,0.2512728371175056,0.24956072079592387,0.24983878696432496,0.36518146912728394,0.36518146912728394,0.36518146912728394,0.36518146912728394
94,0.04818078345078676,78,2627,1901,1.5141277326297755,0.2502911474049102,0.2507933971322518,0.2509602878699151,0.24795516759292432,0.34479426825291126,0.34479426825291126,0.34479426825291126,0.34479426825291126
95,0.005377543082987577,78,2648,1919,1.5141277326297755,0.2493606823084669,0.24931552759803494,0.2530098491460795,0.2483139409474213,0.34120132753635896,0.34120132753635896,0.34120132753635896,0.34120132753635896
96,0.09798065589807615,78,2668,1936,1.5141277326297755,0.24749766811535728,0.24973234109464398,0.2549538312637587,0.2478161595262447,0.346154818912822,0.346154818912822,0.346154818912822,0.346154818912822
97,0.007077777508612013,79,2687,1951,1.5606477482646686,0.2489143206333357,0.248899380722107,0.2542366433874276,0.24794965525713286,0.34254979020644427,0.34254979020644427,0.34254979020644427,0.34254979020644427
98,0.09416201252057801,79,2704,1967,1.5606477482646686,0.25057535235785455,0.24926825957090581,0.2525366173892659,0.24761977068197533,0.3556659424657097,0.3556659424657097,0.3556659424657097,0.3556659424657097
99,0.02453623759120019,79,2720,1983,1.5606477482646686,0.2495446731519801,0.2485524144239656,0.25115786469259715,0.2507450477314577,0.3891478552907687,0.3891478552907687,0.3891478552907687,0.3891478552907687
100,0.018292961752532304,79,2738,1998,1.5606477482646686,0.24974208060237293,0.24701857860980914,0.25114398908442775,0.2520953517033947,0.387502116645573,0.387502116645573,0.387502116645573,0.387502116645573
