iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
26,0.24064885212736073,30,466,166,1.3862943611198906,0.24310249254551322,0.25493523796837486,0.2537040714376477,0.2482581980484619,0.36247632173450134,0.36247632173450134,0.36247632173450134,0.36247632173450134
27,0.2565081022604291,30,476,170,1.3862943611198906,0.2450515724431354,0.2550559510912822,0.2516885048190041,0.24820397164657737,0.32417904098755207,0.32417904098755207,0.32417904098755207,0.32417904098755207
28,0.2497328622702139,30,486,174,1.3862943611198906,0.246534040361248,0.2543590801949881,0.25195288579561864,0.24715399364814625,0.33678803406220403,0.33678803406220403,0.33678803406220403,0.33678803406220403
29,0.1814933858887693,30,496,178,1.3862943611198906,0.24490951764335087,0.25166934507415684,0.25448016587733097,0.2489409714051602,0.36651065617500483,0.36651065617500483,0.36651065617500483,0.36651065617500483
30,0.08701526672499962,31,505,182,1.4916548767777171,0.24588457270801958,0.25122332427997124,0.25167306908952375,0.25121903392248524,0.38716558555387154,0.38716558555387154,0.38716558555387154,0.38716558555387154
31,0.10170781231045982,31,514,186,1.4916548767777171,0.24982507022942801,0.25010363679419073,0.24628374648474327,0.25378754649163476,0.3717824120020472,0.3717824120020472,0.3717824120020472,0.3717824120020472
32,0.1438816741975271,31,523,190,1.4916548767777171,0.2473899960790986,0.25520852604877425,0.24521533716606173,0.25218614070606604,0.3692193149571504,0.3692193149571504,0.3692193149571504,0.3692193149571504
33,0.15323638906782555,31,532,194,1.4916548767777171,0.25100442331373124,0.25380530132434664,0.24710548280561104,0.24808479255631016,0.38966004298866197,0.38966004298866197,0.38966004298866197,0.38966004298866197
34,0.10270537241241502,31,541,198,1.4916548767777171,0.25102812388747403,0.25238562961595024,0.2495223241030947,0.24706392239347866,0.42218875404247447,0.42218875404247447,0.42218875404247447,0.42218875404247447
35,0.08124921295053418,32,549,202,1.6094379124341005,0.24944987223204435,0.25289816406320975,0.25240223586804533,0.24524972783669954,0.4741514037026309,0.4741514037026309,0.4741514037026309,0.4741514037026309
36,0.10426963936227421,32,557,206,1.6094379124341005,0.2482632832669885,0.2586278784743111,0.24708448367527086,0.24602435458343128,0.4279844903935007,0.4279844903935007,0.4279844903935007,0.4279844903935007
37,0.10966243206672437,32,565,210,1.6094379124341005,0.24548839553739352,0.2569241351974114,0.2508155607068359,0.2467719085583604,0.46004877383461,0.46004877383461,0.46004877383461,0.46004877383461
38,0.09470511101165136,32,573,214,1.6094379124341005,0.24521750317571311,0.2540748762152448,0.24929625856855805,0.25141136204048525,0.44831854903650065,0.44831854903650065,0.44831854903650065,0.44831854903650065
39,0.1203400374771556,32,581,218,1.6094379124341005,0.24708596996262708,0.2527276122336738,0.24850231907805945,0.25168409872564185,0.46316814013280905,0.46316814013280905,0.46316814013280905,0.46316814013280905
40,0.04775403657645501,33,588,222,1.7429693050586228,0.2425072770143588,0.2547410846011048,0.2506372084465273,0.252114429938009,0.4743352142150739,0.4743352142150739,0.4743352142150739,0.4743352142150739
41,0.0500216481564143,33,595,226,1.7429693050586228,0.24541890185744705,0.2560488978871606,0.24954182568444302,0.24899037457094841,0.44025747821290817,0.44025747821290817,0.44025747821290817,0.44025747821290817
42,-0.04251220187351712,33,602,230,1.7429693050586228,0.23862217433336017,0.25753099156238274,0.25616450181726497,0.24768233228699144,0.3971306575068265,0.3971306575068265,0.3971306575068265,0.3971306575068265
43,-0.17646750059644126,33,609,234,1.7429693050586228,0.2438252372275787,0.2550340812983736,0.25494228063374136,0.24619840084030553,0.3836124874268415,0.3836124874268415,0.3836124874268415,0.3836124874268415
44,-0.2028835823703276,33,616,238,1.7429693050586228,0.2455187955386164,0.2529692177920796,0.25299436916856566,0.24851761750073745,0.3825902588870635,0.3825902588870635,0.3825902588870635,0.3825902588870635
45,-0.263693018197114,33,623,242,1.7429693050586228,0.2458053590850397,0.2522918075229281,0.25388605194055786,0.24801678145147313,0.4146253290261498,0.4146253290261498,0.4146253290261498,0.4146253290261498
46,-0.22845417023510833,33,630,246,1.7429693050586228,0.246151068402762,0.25132000228520385,0.25486271363300694,0.24766621567902727,0.40886449448062734,0.40886449448062734,0.40886449448062734,0.40886449448062734
47,-0.2966907098925812,33,637,250,1.7429693050586228,0.24472466022864978,0.25186389834857376,0.25397654531663966,0.24943489610613637,0.4201581738610724,0.4201581738610724,0.4201581738610724,0.4201581738610724
48,-0.24149997189844416,33,644,254,1.7429693050586228,0.24578979789867428,0.25192053550405313,0.25448735466866523,0.24780231192860708,0.40722594048023747,0.40722594048023747,0.40722594048023747,0.40722594048023747
49,-0.24429759207482862,33,651,258,1.7429693050586228,0.24462653926895336,0.2530212291166231,0.2562395271502048,0.24611270446421812,0.3954911442016374,0.3954911442016374,0.3954911442016374,0.3954911442016374
50,-0.21738087942894482,33,658,262,1.7429693050586228,0.24288245103965372,0.25478322322672614,0.25462490494550005,0.2477094207881204,0.3930917169844779,0.3930917169844779,0.3930917169844779,0.3930917169844779
51,-0.23120146533104893,33,665,266,1.7429693050586228,0.24368327179199328,0.25239977465671576,0.2553097552423055,0.24860719830898456,0.37750086934863,0.37750086934863,0.37750086934863,0.37750086934863
52,-0.11322282241390876,33,672,270,1.7429693050586228,0.2447915956612694,0.2493662455481503,0.25632731691659677,0.2495148418739838,0.38038619935420775,0.38038619935420775,0.38038619935420775,0.38038619935420775
53,-0.18818538862220252,34,678,274,1.8971199848858813,0.24656141925309127,0.25111739409806233,0.2540358768953802,0.24828530975346522,0.37266184481442866,0.37266184481442866,0.37266184481442866,0.37266184481442866
