iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
54,-0.04192032234278588,29,187,362,1.2909841813155658,0.24946297605031173,0.2380495704527566,0.26247476998027564,0.2500126835166563,0.44458901790391564,0.44458901790391564,0.44458901790391564,0.44458901790391564
55,-0.011714384240999649,29,189,366,1.2909841813155658,0.24889262010553148,0.2389181466255985,0.261577523635728,0.2506117096331413,0.4375746720249022,0.4375746720249022,0.4375746720249022,0.4375746720249022
56,0.054596686542386495,29,193,371,1.2909841813155658,0.2467470054896345,0.24253844255551577,0.2596268470976616,0.2510877048571879,0.48649867878975905,0.48649867878975905,0.48649867878975905,0.48649867878975905
57,0.022169698930162726,29,195,375,1.2909841813155658,0.24772945169784338,0.24271063535577536,0.25878476328806416,0.2507751496583166,0.4998986436461975,0.4998986436461975,0.4998986436461975,0.4998986436461975
58,0.0005571314530238819,29,197,377,1.2909841813155658,0.2506350196311761,0.2443429656012844,0.25648360954203825,0.24853840522550136,0.5395018067417383,0.5395018067417383,0.5395018067417383,0.5395018067417383
59,0.047537083280036266,29,201,382,1.2909841813155658,0.25213336743260717,0.24613620254481294,0.2553727066334012,0.24635772338918066,0.5621889458804507,0.5621889458804507,0.5621889458804507,0.5621889458804507
60,0.10787848202447481,29,205,385,1.2909841813155658,0.25630124715224983,0.24274189266845264,0.25567690762425194,0.2452799525550453,0.5284596606337801,0.5284596606337801,0.5284596606337801,0.5284596606337801
61,0.09796108679411888,29,209,390,1.2909841813155658,0.25809300318745987,0.24463625139829578,0.25598764346002023,0.24128310195422495,0.47568430663058864,0.47568430663058864,0.47568430663058864,0.47568430663058864
62,0.078029585247792,29,213,394,1.2909841813155658,0.2592700867837464,0.24896185296607948,0.2560942312538645,0.23567382899631215,0.415598076616267,0.415598076616267,0.415598076616267,0.415598076616267
63,0.10466538302521744,29,217,399,1.2909841813155658,0.25369285845082745,0.2481885914331378,0.25790886586917117,0.24020968424686706,0.4168297303803505,0.4168297303803505,0.4168297303803505,0.4168297303803505
64,0.1756823673502901,29,221,404,1.2909841813155658,0.25205192127721276,0.25025542406786216,0.25926640102866294,0.23842625362626435,0.429767775854507,0.429767775854507,0.429767775854507,0.429767775854507
65,0.2170554860279983,30,225,409,1.3862943611198906,0.25204634674783283,0.25105226317352597,0.25398772552995597,0.24291366454868693,0.43017914140602065,0.43017914140602065,0.43017914140602065,0.43017914140602065
66,0.034035613495179806,30,229,415,1.3862943611198906,0.25043320989684575,0.2514638594417378,0.2493185469088052,0.24878438375261167,0.4666063417427547,0.4666063417427547,0.4666063417427547,0.4666063417427547
