iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
15,-0.04673252124759955,37,356,504,0.4620354595965587,0.2483966745153723,0.24836715596377576,0.2533667013320984,0.24986946818875597,0.44586981318616986,0.44586981318616986,0.44586981318616986,0.44586981318616986
16,-0.2197892830238264,38,380,536,0.4780358009429998,0.2497957499048192,0.2483771151594518,0.2526485341457443,0.24917860078998486,0.4274576822902673,0.4274576822902673,0.4274576822902673,0.4274576822902673
17,-0.062463248942047446,40,403,566,0.5108256237659907,0.24921864376277636,0.2502266601117697,0.25279904654897783,0.2477556495764748,0.4100922174421324,0.4100922174421324,0.4100922174421324,0.4100922174421324
18,-0.15974724900368453,40,429,596,0.5108256237659907,0.24935380026952078,0.25042270592637367,0.2527257257228696,0.24749776808123577,0.4000088121305758,0.4000088121305758,0.4000088121305758,0.4000088121305758
19,-0.054937983529222745,45,447,620,0.5978370007556204,0.25062056943035205,0.2487940580414673,0.2527224220151423,0.24786295051303742,0.38685482497652374,0.38685482497652374,0.38685482497652374,0.38685482497652374
20,-0.07875609039029492,45,468,646,0.5978370007556204,0.2507767752621336,0.24733104886692361,0.251765068094838,0.25012710777610564,0.4024805706966168,0.4024805706966168,0.4024805706966168,0.4024805706966168
21,0.042901033848756286,46,494,669,0.616186139423817,0.2497578926439013,0.24758400064706193,0.2508894479370858,0.25176865877195054,0.4190522793229602,0.4190522793229602,0.4190522793229602,0.4190522793229602
22,0.00732889867214776,46,515,691,0.616186139423817,0.25027922063617464,0.24709615255155815,0.25092685794438424,0.2516977688678853,0.40989049090046886,0.40989049090046886,0.40989049090046886,0.40989049090046886
23,0.029828275709406632,48,537,713,0.6539264674066639,0.2531097662872937,0.24650962364233522,0.2501802465790097,0.2502003634913607,0.37163639127966724,0.37163639127966724,0.37163639127966724,0.37163639127966724
24,0.06194162841826553,52,556,734,0.7339691750802005,0.2519890478093138,0.25080777501555224,0.24838266845642196,0.24882050871870895,0.35540572526259084,0.35540572526259084,0.35540572526259084,0.35540572526259084
