iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,-0.02653358392016987,5,60,39,0.051293294387550536,0.28225788971700977,0.012224619082733892,0.22538841304488344,0.1939275769450436,0.20091899806891725,0.08528250314140699,0.1714172519497508,0.16493112151781963,0.1709920751345069,0.17220701343950043,0.16150133671126973,0.1803427769809436
2,-0.007857055110441193,13,118,74,0.13926206733350766,0.28273738817492,0.011465476479042051,0.22507913260305473,0.1967604236088467,0.20040540028884943,0.08355217884528955,0.19700946572387448,0.12330475739154786,0.19013092667168013,0.20915077747173416,0.19409815828258073,0.20982597905236774
3,0.006400982254027825,18,174,106,0.19845093872383823,0.2821899874583579,0.009535009285365499,0.22366984014617494,0.2027705369867755,0.20789431810140577,0.07394030802191594,0.2358796324322592,0.1307233545424926,0.22638075777448824,0.2577259980845325,0.2348023209640238,0.2048594446399665
4,-0.020141907837509576,22,223,136,0.24846135929849963,0.27708278046348195,0.009339152188178624,0.22626869657908555,0.20451795813621462,0.21088545635427988,0.07190595627875802,0.24949049600228926,0.19469949853186816,0.24775679861704353,0.27475683121609296,0.26392296758386646,0.19411144940199448
5,-0.08874731555427345,24,277,169,0.2744368457017603,0.27077908221322217,0.012005397948841652,0.22854900562628624,0.20593851343582117,0.21058028481452523,0.07214771596130246,0.29592136841608546,0.26420354826986553,0.31003294136012255,0.350360379915046,0.32644693345992665,0.21761506256158875
6,-0.04542003833056682,30,327,199,0.3566749439387324,0.2698632113087287,0.012592121388647676,0.2315287732460604,0.20513498660786242,0.2110538365707228,0.069827070877979,0.3032962574222454,0.285237448345575,0.3250647386138535,0.3571161752204296,0.33231413228984785,0.2159460980185893
7,-0.03075046464948858,37,375,225,0.4620354595965587,0.27269903401610474,0.011165740997394539,0.23387077763978478,0.19840618035597424,0.2077672983424501,0.07609096864829024,0.35752045547859346,0.25494061336505286,0.38961653728598117,0.401940342937964,0.3909186586942011,0.3181237944153148
8,-0.003446271734280807,41,419,246,0.5276327420823718,0.27613504550078366,0.011444270130795802,0.23267949732321702,0.1939364801171737,0.20889928361577165,0.07690542331225565,0.36509674454794333,0.26449278883797256,0.3889636267775553,0.3828929590713528,0.39994280243161806,0.33966400541610947
9,0.002526775403066059,41,464,272,0.5276327420823718,0.2757918454231381,0.010781289321643558,0.23200457193647978,0.19411596682307422,0.2126869407062084,0.07461938578945752,0.3555720140628483,0.24320856291367612,0.3760526692938882,0.36905184248197653,0.3920916836676513,0.3151956461997734
10,-0.042399726450549874,44,506,299,0.5798184952529422,0.2764310757104972,0.010158477682258119,0.23351941036309895,0.19288995769412065,0.21430025645891718,0.07270082209110701,0.37071226759005366,0.20117955246296682,0.3933593090640344,0.3771857334035108,0.42199748496539274,0.31053249266244626
11,-0.04990298876303232,48,546,321,0.6539264674066639,0.2756311808123519,0.011197951018718866,0.23310275355086219,0.19498495151934822,0.21039607018343545,0.07468709291528582,0.3978846406273891,0.2725957454904329,0.4204210543612079,0.4042190783179101,0.44158900690872144,0.34441480784453116
12,-0.009512032856653602,48,586,344,0.6539264674066639,0.2778124327271569,0.011204616058700639,0.2295079206065066,0.1959308561896998,0.2083817151151094,0.07716245930283039,0.40512670214506186,0.33891464149886374,0.4187762476519499,0.420374260271287,0.44858534733788247,0.3690197952057379
13,-0.08013501910601945,50,626,362,0.6931471805599453,0.2762661339397353,0.012519282975953241,0.2283041187833946,0.19708419932060464,0.2095116000595862,0.07631466492072517,0.39085710801866164,0.39225037772452453,0.40049542612135786,0.4021247162026839,0.4332870154824498,0.36844123622285263
14,0.0009197473342016355,52,665,384,0.7339691750802005,0.2770762970019192,0.012233712616037201,0.23113507445503223,0.19903329185607743,0.2042342925539075,0.0762873315170281,0.4007011199521845,0.36534643925171106,0.42348803300287835,0.41872333833776987,0.4188431629300013,0.3775066152843695
15,-0.055071603720034855,53,702,401,0.7550225842780328,0.2749350650699012,0.012456710156573366,0.23765173123078703,0.19318534146946767,0.20406254406427513,0.07770860800899755,0.40334094083317223,0.3309219338797924,0.4378011287557739,0.3913299502518998,0.4149612634007998,0.39781241452264093
16,0.010427808281809505,54,737,419,0.7765287894989964,0.2772522890117115,0.013463285039307457,0.2375804562316251,0.19051637574382818,0.20181215917096992,0.07937543480255937,0.38885279539884376,0.36902816034545305,0.412778663171609,0.35741286688809837,0.39641832929616283,0.38742686708113205
17,-0.0831639371912824,54,768,439,0.7765287894989964,0.27795199239905216,0.012751644434222657,0.23277344200886482,0.19312492831421357,0.20233840781347504,0.08105958503017485,0.3574789495028595,0.31833628150926496,0.36698286990478174,0.34078499769649306,0.36079961634262314,0.36585308147465334
18,0.05609984272742289,56,800,458,0.8209805520698303,0.2800068086468272,0.013035207640476713,0.22646236445568546,0.19915874807673276,0.20703438486091874,0.07430248631936025,0.36656196332594165,0.37695021776526116,0.3640228748045516,0.36155364193841394,0.38012429845166085,0.34258381541125693
19,-0.0101248167101783,57,831,475,0.8439700702945289,0.2784555106130725,0.011843507214705343,0.2249938433614401,0.19463120516543822,0.2132489149960887,0.0768270186492515,0.3930877481672722,0.3522588885943629,0.39438005613848265,0.3813489570860492,0.41724443930502864,0.36611711363073485
20,0.002847792856418824,58,860,490,0.867500567704723,0.28414307806267447,0.012836457344488477,0.2276501050206448,0.19460276634610404,0.2088310300928556,0.07193656313322692,0.3927287207486657,0.36913561039958587,0.3941784561785824,0.38700125530404,0.3967716030911709,0.3324058243386201
21,-0.058331591240228506,58,891,503,0.867500567704723,0.2845638554865676,0.014273489129775184,0.22856449135462079,0.1952563399454334,0.2072224773173131,0.07011934676628961,0.4097042784887002,0.4568875570591798,0.4069935303046984,0.40675884427594855,0.41236858144641125,0.34691861635353227
22,-0.04963195576939965,59,920,515,0.8915981192837834,0.2819073927764323,0.014656893898566175,0.22668506208700026,0.1967382382527816,0.21002076927399216,0.06999164371122699,0.4122189271383096,0.47075355266468555,0.40746319444549156,0.415887775354595,0.42381014297137215,0.34550957422370127
23,-0.11523868308439038,60,950,530,0.916290731874155,0.2782722476164117,0.01437005091030697,0.22391462531968298,0.19657757521324093,0.21415267308429276,0.072712827856066,0.38507877033521215,0.44644176578101374,0.37788265103120644,0.39385775085956953,0.40172340568601494,0.33451848613062396
24,-0.055194434538324365,61,979,545,0.941608539858445,0.27523101172796127,0.01431387070751434,0.22320602037485973,0.19413606924250015,0.21579655592406577,0.07731647202309665,0.37662984662980775,0.4042375062192884,0.37219150964249087,0.39127378313798633,0.39796105873388493,0.3550616206095673
25,-0.09671193907749391,62,1006,561,0.9675840262617056,0.27949911269086924,0.012752939761563858,0.2239484906328281,0.19679745903515303,0.21575750691230902,0.07124449096727821,0.38086877043363265,0.346122005325104,0.3777073161727642,0.408917212263215,0.4064261909484254,0.33539137296721505
26,0.0319885418862355,62,1035,578,0.9675840262617056,0.28170782876743183,0.013517796942694497,0.22305932122098665,0.19502647143954271,0.21702766691402328,0.06966091471532124,0.3982315794740957,0.39304317745089384,0.3959606701377454,0.41600597537191375,0.43872301856956974,0.3199820632522905
27,-0.03796903779473169,63,1064,595,0.9942522733438669,0.2839059722836171,0.01511768204055554,0.22153625652872366,0.19595361107269066,0.21796077968571428,0.06552569838869782,0.3996126317070748,0.44199972825251993,0.3819874250577424,0.4141491334700603,0.44725270580780113,0.3063864924169707
28,0.017999236330309566,66,1091,612,1.07880966137193,0.2818649022952917,0.013204972247752937,0.2252279604833377,0.1933611930816091,0.21528105235186834,0.07105991954013825,0.40340107279295667,0.3719424624985452,0.39438732310432223,0.4156318271827533,0.4471831148779231,0.3349938423828224
29,-0.0458957904739107,66,1116,624,1.07880966137193,0.28392472886423203,0.013901499671966976,0.22140942791859233,0.19376984921726695,0.21597413644010532,0.07102035788783687,0.3953924566857804,0.41369920905303403,0.3766922587843343,0.4073718615836338,0.4418103497390584,0.33879107561136884
30,0.019618177828625384,67,1142,640,1.1086626245216114,0.28260849845174285,0.013320912909284954,0.2192227708023789,0.1935406029285016,0.21872385816399484,0.07258335674409674,0.37835480524187926,0.3756358734783503,0.35994667916704115,0.38965962629746964,0.4238407935148909,0.3403729556931247
31,-0.01250889802507042,69,1166,652,1.1711829815029449,0.283696998500316,0.013135396121803087,0.21675180307215658,0.19361285800053912,0.2160761730647462,0.07672677124043892,0.35578896305811036,0.3545094112528119,0.3385539043266333,0.3623238006914531,0.3887392012344689,0.3340106589907595
32,0.028627387395635102,69,1190,665,1.1711829815029449,0.2827573304878106,0.012674186942021127,0.2171841986919131,0.1960650700919286,0.21579525041327852,0.07552396337304765,0.36998190124711366,0.34585241264498784,0.36084420787602284,0.3913564089875835,0.40311328271986957,0.34107299564885757
33,-0.05732284959508746,71,1213,677,1.2378743560016172,0.28537373209087025,0.014291120629875117,0.21877535287375402,0.197523295444941,0.20996633255588584,0.07407016640467742,0.3649770337357716,0.3776388158222892,0.35229422921441583,0.3951814709687928,0.3979642063485855,0.31510057707931743
34,0.020925032783700677,71,1236,691,1.2378743560016172,0.2837056533440282,0.014506728045125764,0.22217890123909254,0.1950594961929277,0.21007178581355065,0.07447743536527479,0.3753147082703369,0.402394683200135,0.36613303991327323,0.39511086000585305,0.40881191478867857,0.331936502701652
35,-0.008766746529478843,72,1258,704,1.2729656758128873,0.2835230178343818,0.014153979741344195,0.22476795251063184,0.19498583896555952,0.20721914287499257,0.07535006807308833,0.3941402566572837,0.41915821138087134,0.3900836188970407,0.4116989874589562,0.41731444332990647,0.3677232574870466
36,0.007441699256555614,72,1281,715,1.2729656758128873,0.2824565427335641,0.01367122144374604,0.22593130492903235,0.19126959088243053,0.21248884910168186,0.07418249090954757,0.40546048426343834,0.42916258235251464,0.3961205751584154,0.4088476311871533,0.44872987725733193,0.3744839689088465
37,-0.0069734936595853,72,1303,730,1.2729656758128873,0.2834286250575001,0.012935409852210445,0.22487508615291366,0.19074514950584948,0.21269535528067915,0.0753203741508476,0.4100648473608805,0.4005598267107147,0.4037507020310568,0.4048047135178299,0.4532615597130682,0.3971566310526872
38,0.0606973952702675,72,1326,743,1.2729656758128873,0.28355972861185286,0.012566375162265202,0.22086824745245995,0.19082205733946367,0.216181473327004,0.0760021181069577,0.3932137832837641,0.32173010635313837,0.37785033193937395,0.39817567127770903,0.4446210042091283,0.385237182182727
39,0.027717013188717877,72,1352,759,1.2729656758128873,0.28416271318339803,0.01150554295456515,0.21994438656215004,0.19294035391091896,0.21669171017030575,0.07475529321866095,0.38859573305151074,0.30672141766787625,0.37365927767845375,0.4028129530267155,0.4480564030876961,0.35409368890970216
40,0.061602113342167204,73,1376,776,1.3093333199837622,0.28419025031945655,0.011475819676671653,0.22056950357539987,0.19491792318553885,0.21904731881333928,0.06979918442959282,0.3852137849343437,0.2869022393190798,0.37629039474988923,0.4021125190528803,0.43596955492689443,0.3214109220197669
41,-0.0758758381814441,75,1398,789,1.3862943611198906,0.28179801174356756,0.011781064302172165,0.22302013611079685,0.1947732352610549,0.22182245631774483,0.06680509626466025,0.39934946511391034,0.2926344629079188,0.39607326333846293,0.42025166937356007,0.4547669186993593,0.31964380661447056
42,0.0871195607367701,75,1419,804,1.3862943611198906,0.2796114125213501,0.012401546696473092,0.22334681068021353,0.194878736090187,0.21553613340054706,0.07422536061122773,0.4034500505804831,0.3040986529199674,0.4053713621377634,0.4207900908179123,0.45133765270070647,0.348246199371806
43,-0.03638320507182961,75,1441,820,1.3862943611198906,0.2812840056434048,0.013279800614686633,0.22543504613531676,0.1866327738081592,0.2165332556869781,0.07683511811145399,0.3981970544227655,0.35118557583593707,0.4065853187163372,0.3923768633138552,0.4379559573214447,0.37334481918479795
44,0.033033841952458766,76,1461,837,1.4271163556401458,0.2805827493144045,0.014111500715829242,0.2259659190280752,0.18953441098854387,0.21111637337030956,0.07868904658283615,0.40653149633843355,0.41438151145065716,0.42174528154870033,0.40891441935024614,0.4387202120770828,0.38784568029833644
45,-0.06444757021629126,76,1481,854,1.4271163556401458,0.277809614766631,0.015359906357608871,0.2261637166457099,0.192778664546577,0.2120880279777622,0.07580006970571282,0.42013383430397055,0.5592236198060306,0.439633561661067,0.4362312972019631,0.4698320084724132,0.39461853311072725
