iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,-0.014338427152800641,4,60,42,0.04082199452025513,0.2822578897170097,0.01222461908273389,0.22538841304488338,0.1939275769450436,0.2009189980689173,0.08528250314140699,0.17141725194975077,0.16493112151781963,0.17099207513450682,0.17220701343950043,0.16150133671126976,0.1803427769809436
2,-0.02994315656844403,13,122,73,0.13926206733350766,0.2831347167553385,0.011118347890980719,0.22572300087093658,0.19673118140825555,0.20076293191402053,0.08252982116046632,0.23113320629035364,0.17810949998585457,0.22866453268397122,0.23875168059169452,0.21786256817738273,0.23953949208891953
3,-0.05601298975305953,16,186,110,0.17435338714477777,0.2804401613886293,0.011756239924211292,0.22760619337396354,0.20187749766123417,0.19926488990695307,0.07905501774501154,0.2717053133499431,0.2250748816084488,0.2703008689790919,0.2884258275602449,0.2562847119825133,0.24821518049079908
4,-0.047782486889465695,18,244,147,0.19845093872383823,0.27903067687954153,0.010432643521077452,0.22574643273994682,0.20599316151277575,0.19650005995913034,0.08229702538752692,0.2908326322544302,0.20257084611544435,0.2812820375106788,0.3189030636786789,0.2799641543377412,0.2774011217511305
5,-0.03914446848726658,22,304,184,0.24846135929849963,0.2813567555551766,0.0072684475567582835,0.2245040596341323,0.20766635295664793,0.19620599614634912,0.0829983881509315,0.3195983412712168,0.17307965553070673,0.3134085148488079,0.3637225998923844,0.3040515343539423,0.3079229739427604
6,-0.017358514293437072,26,360,214,0.3011050927839216,0.2844806123488828,0.005216415358665573,0.22255675541201383,0.21488755335379855,0.19661486182961757,0.07624380169701954,0.31737272791467175,0.09394393750432745,0.31038502997782624,0.36338980615137567,0.2954637166933577,0.27772495308581374
7,0.010455776377279404,29,414,241,0.34249030894677596,0.28525548184516875,0.005634848945703483,0.22336965993362476,0.21358378970116473,0.1932201933174476,0.07893602625689067,0.3247675335135416,0.09180665698727085,0.31447812414453624,0.36031779253147184,0.2963443318910853,0.28108922055557073
8,-0.05053026146896434,33,461,265,0.40047756659712536,0.2838614598893753,0.0063952768294250565,0.22039490036360584,0.2093743306884689,0.1980653172271053,0.081908715002019,0.3379971346185648,0.12009357425012153,0.32030264701472466,0.3664344616052722,0.3216263882109573,0.29742476909224497
9,-0.0824054931838844,34,508,289,0.4155154439616659,0.2844750096684801,0.0055058096201426494,0.2212754728384628,0.20639050807764722,0.20037236963818628,0.08198083015708114,0.35893183238216586,0.14023407665716897,0.3483434348735685,0.3879432237848717,0.36227051970972646,0.33903611333649813
10,-0.04843775855096532,36,552,316,0.44628710262841953,0.2844046364239327,0.0063113420112769405,0.2213856546843777,0.205882223785945,0.2029907805307626,0.07902536256370506,0.3693744710603175,0.14710857763680935,0.35910650852846093,0.3975895029072803,0.38006179468378076,0.34385450691012714
11,-0.14437222252749785,37,599,337,0.4620354595965587,0.284759749969888,0.007583932549818785,0.2214198228945575,0.2059265986040779,0.20595901979641734,0.07435087618523888,0.36528963661580477,0.19010688845599438,0.3524468219115455,0.38865098453694746,0.38213456889685693,0.3232651677181804
12,0.0030732251931604015,40,647,361,0.5108256237659907,0.2861962613548684,0.009332274199932865,0.21993229226203662,0.20660125114412792,0.2053613718554891,0.07257654918354146,0.3770955184071046,0.25762005750433564,0.3655561782006987,0.4004004572148481,0.4007748018963642,0.3029466881564648
13,-0.1173210126256799,42,693,382,0.5447271754416719,0.286388815390769,0.01069845654509291,0.21896496926366904,0.2033667127787544,0.20663893943310233,0.07394210658860899,0.37427263064467997,0.2932148983781049,0.3629427058141748,0.400442911446411,0.4001891198126597,0.31398960019333455
14,-0.005869312671031673,44,737,404,0.5798184952529422,0.285202663984941,0.011653647385451871,0.2193258978923368,0.1995350826325749,0.210586705066286,0.07369600303840969,0.3564122658038109,0.3312302044189297,0.34359100585189556,0.3907659747243368,0.3888540791963567,0.29710286357777294
15,-0.05161447472498232,46,777,426,0.616186139423817,0.28485973873457554,0.011035332475671998,0.21947328885508263,0.19939135780307016,0.20655935601748784,0.07868092611411091,0.3559982240791912,0.31384630019185117,0.3458515462967462,0.3924959395585996,0.3913088332311306,0.3242792679780306
16,-0.0453694644349917,51,817,447,0.7133498878774648,0.2862211401961064,0.012540019237781494,0.22147659301238956,0.19512986373465543,0.20251758417660115,0.08211479964246661,0.3766610025744448,0.3434210080083362,0.3638902581766507,0.38966749786441535,0.38426831731495487,0.35741284835709874
17,0.006945284471984519,54,853,467,0.7765287894989964,0.28401037621462144,0.011018751493159737,0.2228326097228684,0.19405267734198783,0.2033496787327533,0.08473590649460795,0.3904935660449039,0.28101387013779205,0.383324296006774,0.40401884174926256,0.40838458820083984,0.3976742294587434
18,-0.030464054884047083,56,887,489,0.8209805520698303,0.28290657963329296,0.011392211373464212,0.22393587725076847,0.19333177668313445,0.20591897578664486,0.08251457927269311,0.39268389106011337,0.30356346143301555,0.3880239298684783,0.4010227867875659,0.4240810465948081,0.36465936666674226
19,-0.061117589350047866,57,921,508,0.8439700702945289,0.2842528930426462,0.01200664229307424,0.22054221793403217,0.1979341946318114,0.20593100779705323,0.07933304430138023,0.38716751464543714,0.345163665156513,0.3739631102471457,0.40417046491241854,0.4122078713023753,0.33174104596925263
20,-0.02370585551271837,57,951,528,0.8439700702945289,0.2831567562994378,0.012360956441657607,0.22126795902046206,0.19830872801994176,0.20545428658784406,0.0794513136306554,0.3856588277362641,0.39211233250118355,0.370668749000462,0.3999942672277199,0.40903449618201837,0.33553495411935547
21,-0.0023352901843152808,59,981,546,0.8915981192837834,0.2822476590706596,0.014296982009499625,0.22238373549238435,0.19767268446567243,0.203720240208026,0.07967869875375506,0.3876083799787427,0.4888042506324985,0.37511586322340684,0.39875490800384467,0.4014520465620705,0.3601038034885913
22,-0.025700032161142524,60,1011,559,0.916290731874155,0.2843686878186219,0.014569957576652338,0.22471604034177656,0.19499858354927346,0.20074183363425055,0.08060489707942055,0.39789803559761394,0.5167784302728754,0.3811958336868956,0.3924684445445623,0.40230123347879426,0.39002633491056615
23,0.019879611926448017,60,1041,574,0.916290731874155,0.2826261892160632,0.014086387430442531,0.22455124015183187,0.19571973163763068,0.20347106308351048,0.07954538848051675,0.404628849466695,0.4863890279004315,0.38571334338698676,0.3916434421590683,0.4171486287764248,0.38589588036907385
24,-0.07253389215620255,60,1068,593,0.916290731874155,0.28265250558242916,0.014067008410348811,0.22452436143454063,0.19652761118518886,0.20331198101131884,0.07891653237616968,0.4144385996000183,0.5015225017427133,0.40010886964954356,0.3948079835317013,0.41536319064351723,0.38574665902387606
25,0.03167646407753941,60,1097,612,0.916290731874155,0.2842157206871961,0.011916003582279167,0.2284648848613986,0.18993468525368143,0.20217575645091881,0.08329294916452233,0.3748441454003551,0.32325360066668674,0.36439806326184987,0.3321786164693204,0.35297291863445296,0.3727422323144115
26,-0.07128377368361954,62,1120,630,0.9675840262617056,0.28632147796520263,0.010284863115090337,0.2265466784072093,0.19306058504200627,0.20179694123827818,0.0819894542322141,0.3517249221474102,0.26172758606316265,0.3345969986863786,0.31979771801701407,0.33077690627566636,0.32002098550052355
27,-0.007029098539915929,63,1151,648,0.9942522733438669,0.28710202244405064,0.009867432190666938,0.22757796495198648,0.19952847252867573,0.20110292145213993,0.07482118643248209,0.33323334474059296,0.20462431028435854,0.3107364360313537,0.31704612337328214,0.3106470523489987,0.2421979989439638
28,-0.07237745067056943,65,1178,664,1.0498221244986778,0.2879508586301792,0.008404012705240261,0.22557800052449667,0.20272972191644864,0.20508444301712087,0.07025296320651546,0.3657735489377936,0.2055571618445505,0.34074634450411806,0.35205909927940143,0.3473153237958293,0.24644651700695352
29,0.008913435740544822,66,1205,679,1.07880966137193,0.285994019382479,0.010046708984916173,0.22615419285028693,0.20235193995418274,0.20300188540190578,0.07245125342623132,0.37511024984826646,0.26202141975675397,0.34837820495299265,0.3585784679378865,0.35621949956454946,0.3204320729291017
30,0.006848551674505206,68,1233,695,1.139434283188365,0.2836943877140644,0.007099948856622275,0.21905312827737056,0.20424359196714906,0.20901544872940753,0.07689349445538868,0.3830197268343158,0.16627252941249548,0.3503827067541601,0.38181222482544414,0.3929048783943487,0.34596389803035876
31,0.05334049317319765,69,1255,708,1.1711829815029449,0.2846189141394663,0.008365684068503371,0.2259583679977932,0.19917878786181029,0.20490081771409407,0.07697742821833282,0.4098718554169642,0.1791959564920828,0.39273738760254456,0.38806739168705745,0.41061273358532147,0.3681466272085069
32,-0.022824367467438923,69,1278,724,1.1711829815029449,0.2876048039325207,0.0077065696814277536,0.22700353329463974,0.19762607152417688,0.202699616692147,0.07735940487508648,0.4157639550862582,0.16990206920819564,0.3962926234237592,0.3875908046316746,0.40127131119691883,0.3716244812510333
33,0.008126083338983472,69,1301,744,1.1711829815029449,0.2856293805477222,0.008985512972641557,0.22722508121308216,0.19763208823125755,0.20302724761103025,0.07750068942426769,0.4456501023323785,0.22869076824110451,0.43367269486482457,0.4240635014593705,0.4424048970562975,0.4114373073729023
34,-0.006598772991775335,69,1323,762,1.1711829815029449,0.28988983351166653,0.009519912020814059,0.22779478635535402,0.19353087524707158,0.20223505150018292,0.07702954136491202,0.44781026417114816,0.26954910111243424,0.43097231809516184,0.4056704946907699,0.4347256841411996,0.4192173993520494
35,-0.016583345964965367,69,1345,779,1.1711829815029449,0.2872181158418127,0.011245833778954842,0.2291539790651502,0.19400646737931745,0.2055414710141727,0.07283413292059325,0.4603747429211754,0.4212761254514595,0.4554867240615025,0.42625709181542576,0.45957334570982283,0.3848605772699193
36,-0.0038534827936379957,71,1364,797,1.2378743560016172,0.28949357993998664,0.010435470081012881,0.23240401764655988,0.19886805990266904,0.2006258703961184,0.06817300203364934,0.4405025386447102,0.35152439202937114,0.4466552470300652,0.4159772317202459,0.4310260588473764,0.34090068701716836
37,-0.06498498524796091,71,1386,814,1.2378743560016172,0.29049541393676487,0.010175923284389954,0.2343049426930617,0.1933331404871842,0.2023329071453132,0.06935767245328492,0.3963818908232087,0.28229978919649956,0.39534773897539066,0.3571883280281235,0.37863321254171634,0.3222946664663886
38,-0.019749632110737995,73,1408,832,1.3093333199837622,0.28923228546619273,0.011192286723235122,0.2326256403636681,0.19394139609886316,0.206520464242578,0.0664879271054585,0.38891301493653746,0.332657365284014,0.3945546529750362,0.3572007584077132,0.3868988060515301,0.2958916897529839
39,-0.1043923396043931,74,1429,847,1.3470736479666092,0.29020449797232933,0.010809927289255464,0.22875986341123025,0.1918654259609859,0.20552146204161467,0.07283882332458344,0.38200971261535727,0.3417992281884613,0.3742244739693193,0.3478468554556598,0.3668152513578189,0.3303830067994264
40,-0.06858449539397418,74,1449,859,1.3470736479666092,0.2871036090652478,0.01136644231428515,0.22820308771039585,0.19563126306456394,0.20433564976852533,0.07335994807698143,0.36604430983662883,0.31082001325754577,0.35446960977522435,0.3456525221984748,0.34642403460148335,0.3304940441063446
