model_id,A_iteration_1,B_iteration_1,C_iteration_1,A_iteration_2,B_iteration_2,C_iteration_2,A_iteration_3,B_iteration_3,C_iteration_3,A_iteration_4,B_iteration_4,C_iteration_4,A_iteration_5,B_iteration_5,C_iteration_5,A_iteration_6,B_iteration_6,C_iteration_6,A_iteration_7,B_iteration_7,C_iteration_7,A_iteration_8,B_iteration_8,C_iteration_8,A_iteration_9,B_iteration_9,C_iteration_9,A_iteration_10,B_iteration_10,C_iteration_10,A_iteration_11,B_iteration_11,C_iteration_11,A_iteration_12,B_iteration_12,C_iteration_12,A_iteration_13,B_iteration_13,C_iteration_13,A_iteration_14,B_iteration_14,C_iteration_14,A_iteration_15,B_iteration_15,C_iteration_15,A_iteration_16,B_iteration_16,C_iteration_16,A_iteration_17,B_iteration_17,C_iteration_17,A_iteration_18,B_iteration_18,C_iteration_18,A_iteration_19,B_iteration_19,C_iteration_19,A_iteration_20,B_iteration_20,C_iteration_20,A_iteration_21,B_iteration_21,C_iteration_21,A_iteration_22,B_iteration_22,C_iteration_22,A_iteration_23,B_iteration_23,C_iteration_23,A_iteration_24,B_iteration_24,C_iteration_24,A_iteration_25,B_iteration_25,C_iteration_25,A_iteration_26,B_iteration_26,C_iteration_26,A_iteration_27,B_iteration_27,C_iteration_27,A_iteration_28,B_iteration_28,C_iteration_28,A_iteration_29,B_iteration_29,C_iteration_29,A_iteration_30,B_iteration_30,C_iteration_30,A_iteration_31,B_iteration_31,C_iteration_31,A_iteration_32,B_iteration_32,C_iteration_32,A_iteration_33,B_iteration_33,C_iteration_33,A_iteration_34,B_iteration_34,C_iteration_34,A_iteration_35,B_iteration_35,C_iteration_35,A_iteration_36,B_iteration_36,C_iteration_36,A_iteration_37,B_iteration_37,C_iteration_37,A_iteration_38,B_iteration_38,C_iteration_38,A_iteration_39,B_iteration_39,C_iteration_39,A_iteration_40,B_iteration_40,C_iteration_40,A_iteration_41,B_iteration_41,C_iteration_41,A_iteration_42,B_iteration_42,C_iteration_42,A_iteration_43,B_iteration_43,C_iteration_43,A_iteration_44,B_iteration_44,C_iteration_44,A_iteration_45,B_iteration_45,C_iteration_45,A_iteration_46,B_iteration_46,C_iteration_46,A_iteration_47,B_iteration_47,C_iteration_47,A_iteration_48,B_iteration_48,C_iteration_48,A_iteration_49,B_iteration_49,C_iteration_49,A_iteration_50,B_iteration_50,C_iteration_50,A_iteration_51,B_iteration_51,C_iteration_51,A_iteration_52,B_iteration_52,C_iteration_52,A_iteration_53,B_iteration_53,C_iteration_53,A_iteration_54,B_iteration_54,C_iteration_54,A_iteration_55,B_iteration_55,C_iteration_55,A_iteration_56,B_iteration_56,C_iteration_56,A_iteration_57,B_iteration_57,C_iteration_57,A_iteration_58,B_iteration_58,C_iteration_58,A_iteration_59,B_iteration_59,C_iteration_59,A_iteration_60,B_iteration_60,C_iteration_60,A_iteration_61,B_iteration_61,C_iteration_61,A_iteration_62,B_iteration_62,C_iteration_62,A_iteration_63,B_iteration_63,C_iteration_63,A_iteration_64,B_iteration_64,C_iteration_64,A_iteration_65,B_iteration_65,C_iteration_65,A_iteration_66,B_iteration_66,C_iteration_66,A_iteration_67,B_iteration_67,C_iteration_67,A_iteration_68,B_iteration_68,C_iteration_68,A_iteration_69,B_iteration_69,C_iteration_69,A_iteration_70,B_iteration_70,C_iteration_70,A_iteration_71,B_iteration_71,C_iteration_71,A_iteration_72,B_iteration_72,C_iteration_72,A_iteration_73,B_iteration_73,C_iteration_73,A_iteration_74,B_iteration_74,C_iteration_74,A_iteration_75,B_iteration_75,C_iteration_75,A_iteration_76,B_iteration_76,C_iteration_76,A_iteration_77,B_iteration_77,C_iteration_77,A_iteration_78,B_iteration_78,C_iteration_78,A_iteration_79,B_iteration_79,C_iteration_79,A_iteration_80,B_iteration_80,C_iteration_80,A_iteration_81,B_iteration_81,C_iteration_81,A_iteration_82,B_iteration_82,C_iteration_82,A_iteration_83,B_iteration_83,C_iteration_83,A_iteration_84,B_iteration_84,C_iteration_84,A_iteration_85,B_iteration_85,C_iteration_85,A_iteration_86,B_iteration_86,C_iteration_86,A_iteration_87,B_iteration_87,C_iteration_87,A_iteration_88,B_iteration_88,C_iteration_88,A_iteration_89,B_iteration_89,C_iteration_89,A_iteration_90,B_iteration_90,C_iteration_90,A_iteration_91,B_iteration_91,C_iteration_91,A_iteration_92,B_iteration_92,C_iteration_92,A_iteration_93,B_iteration_93,C_iteration_93,A_iteration_94,B_iteration_94,C_iteration_94,A_iteration_95,B_iteration_95,C_iteration_95,A_iteration_96,B_iteration_96,C_iteration_96,A_iteration_97,B_iteration_97,C_iteration_97,A_iteration_98,B_iteration_98,C_iteration_98,A_iteration_99,B_iteration_99,C_iteration_99,A_iteration_100,B_iteration_100,C_iteration_100
SARV-Model-001,0.17501519141714725,0.17591634919073898,0.14803313953634795,0.22106517422943228,0.20185826499320633,0.17514954269823704,0.2572597550191029,0.22383795574599402,0.23560684703031176,0.30592751067591184,0.24059026212853882,0.25383544596356783,0.32694882945062,0.2536166976230951,0.2546965050975265,0.3158326626310261,0.2589483209004913,0.23146825654895214,0.33676179307270465,0.28317027771984926,0.2582470710317647,0.35941618558418403,0.31677729868436144,0.3217088989270862,0.36791129589735383,0.3348921180753541,0.3644333597329009,0.39335488983953193,0.3603216713714959,0.43837063978358487,0.41208488624544326,0.37074281001400483,0.46843658704024704,0.41776641300164985,0.37551364482665983,0.5153408176918078,0.38119546008360816,0.3696266529867318,0.5243962814159693,0.3551677682741214,0.3711852816355895,0.5307702445665218,0.3841009389613286,0.3872686061021154,0.5651224249591379,0.36087413889906533,0.38872367569824373,0.5466791173104298,0.34181841762147014,0.38605742041606167,0.48979873597688917,0.2945668795136753,0.36427599993294824,0.48045068513238937,0.2615078611463322,0.3455855244558234,0.47000067987932626,0.28619700306926477,0.3510985984899738,0.5110348534969271,0.3093608896236739,0.3573028476289543,0.5098209432317664,0.3176906958225858,0.3545159569347607,0.5302925405862187,0.30311063357890433,0.3446476081664503,0.4699800518544612,0.32729343568037994,0.35383340785766204,0.49285626361379764,0.3696773870616951,0.3703474727187867,0.525283324593501,0.34776239450863566,0.34903892103662243,0.43458521380710513,0.3461538089537145,0.3466450746614195,0.387560213720761,0.3300622649401107,0.3374462193367834,0.3797392155461744,0.330907546873818,0.3412693430211121,0.3478619240030257,0.33966218327914866,0.3558421377536073,0.371936018804861,0.31758460295852464,0.35478037336252494,0.3586648690405658,0.33517633870719193,0.3598789381702047,0.37502494588340607,0.3541623094502895,0.3729263094457059,0.3929488828005158,0.3437082709923998,0.3657164828128836,0.3757643464392766,0.3535628202446698,0.3563465440566785,0.3806501351743409,0.3362444686842588,0.34572833097075106,0.3927649145318849,0.3247213339651807,0.3452079680413063,0.4044578844575726,0.33064908198425147,0.3530298025891754,0.41861850116050675,0.324727541862785,0.35011035113206795,0.40187385954347665,0.338118059598226,0.3681701312712489,0.39182976203257636,0.32070890652229617,0.36473286124817095,0.36056963187962615,0.33335212662003155,0.3749319428195086,0.37408474331409036,0.3292493310004352,0.3739779840844946,0.34012222591956703,0.3502503390905926,0.3817684195153135,0.36373640530296214,0.34433509768533366,0.378888880380322,0.3459637544607884,0.341570396581299,0.37224674927671686,0.36054261298597295,0.3204440923496577,0.36498701562849706,0.36795116567350816,0.3209860209474653,0.3671237402198087,0.3534358395760695,0.34319897267478594,0.37541529318260675,0.3559066700293603,0.3613872859058251,0.3743221860668109,0.34049132202660537,0.365252869570632,0.37778033965855634,0.3440897757674955,0.35269922547436156,0.3787106967658967,0.3474704411686575,0.35451428363463683,0.37190569357608094,0.3592212011491782,0.3319567552509177,0.35605062509629903,0.31996166399501075,0.3191495059265038,0.35030949375851184,0.31550421410088936,0.30183453509978286,0.3503736887447477,0.2975864156782213,0.31579804185678995,0.3611067604816137,0.35892784947121575,0.31105703309972543,0.36832340370540523,0.3609842797911643,0.31446043805835416,0.3887091417361962,0.40237615144478683,0.32423866864109036,0.4055749515657948,0.40791264784112796,0.33835173729704127,0.4211648319515248,0.4458034023496071,0.3411014905478468,0.42389925437013964,0.43964051389220554,0.3434354287652036,0.4299938291908138,0.4424508064938028,0.33041245366408933,0.430931395387983,0.40678283640205354,0.37828378434464355,0.44137712730898876,0.414650086916572,0.3973886290080155,0.4626600903493715,0.49127419071655937,0.4005347071628176,0.45592431809969747,0.48459919655740735,0.4175188291205504,0.45424358644214785,0.4601511371833825,0.4143797435354003,0.45325381298366296,0.4497709981308607,0.40063820662851396,0.4388070198469277,0.42672772454998653,0.37707510997905075,0.4406417428562755,0.41020848240896374,0.39608809953207114,0.4509049283608115,0.39529896315132707,0.4081252006759541,0.45465902111565193,0.3652506994946538,0.36804102496659163,0.44174381071093194,0.35437822415844866,0.36719484470178343,0.43426462498160767,0.331054073015249,0.3526517167048253,0.4295346598404929,0.36190385688922294,0.3548356640574683,0.41228470707530906,0.3389385269365854,0.3807610457669455,0.40604514587831136,0.3453600596623938,0.4073813520198699,0.4025908202149821,0.3317929250787965,0.48381784753508417,0.4385330792218175,0.3759298447137434,0.5414142118550742,0.4667157532643435,0.3989718625401211,0.49406902362733157,0.4336181069311277,0.3343809884873286,0.4499664499642193,0.4105942576289831,0.29802645999325045,0.42990720776624564,0.41051520628771626,0.31866878195397097,0.4141059881743873,0.4082174398522888,0.3202065135680286,0.38105906985101945,0.4154718971009045,0.3131586016267853,0.33587047089498673,0.4102947579502797,0.3111292574240412,0.34385333405833657,0.4146377352807307,0.3201581647850747,0.3272872618866038,0.39548188038215804,0.2866798430694724,0.33128181879324803,0.38545329466667755,0.2988209802683728,0.31184800411523034,0.36373555670067326,0.27303092930262407,0.3035139799192351,0.352704246386375,0.25691877660534895,0.3255589238578753,0.3657278515492823,0.2910553120049784,0.35391431954937913,0.3804007524851862,0.3056745654716798,0.3804538887102942,0.39399439484605964,0.3235708787819994,0.3961801769328461,0.408287173554817,0.3644561857495285,0.37847795586020117,0.38407699182683464,0.3291236399661398,0.36002285448996113,0.37594641966264886,0.3152963870627456,0.3490934494514597,0.37386615601230283,0.33463849656401223,0.347904244472832,0.38306018908579514,0.3791764556545076
SARV-Model-002,0.17501519141714725,0.17591634919073904,0.148033139536348,0.22218142616731393,0.2042245709977858,0.19434434066755724,0.2609882627076979,0.22990243081767045,0.20967299679700502,0.31060731837153555,0.2611438097742858,0.22695994169942232,0.31744341551160526,0.28395731897491044,0.24894114741625678,0.33691583299012173,0.32027347318717736,0.3377006612061208,0.32594266858952436,0.3403764911326289,0.3853246440861525,0.3194396365071201,0.3525969241983703,0.3814402184286624,0.32467098018128293,0.3535586619217275,0.3559011135294066,0.3093416376026949,0.3580722182422357,0.35676599925817715,0.303177955281183,0.3660125596396869,0.37065141839168697,0.3022735024202838,0.3700650783442111,0.35519774849912455,0.32946446782272665,0.38100476335369804,0.34149512513513225,0.34993539878431723,0.39975485258587956,0.3634652216111922,0.339340539569238,0.38834344281041633,0.36432631324282094,0.33396321627257347,0.37500449837909733,0.3249907120019957,0.32970624070495086,0.3668962209966262,0.3194897825093717,0.3422260035543521,0.37121311542211116,0.3573837153056763,0.3506300733260481,0.37719520366957165,0.37425716173043055,0.33668615311150873,0.363369499674707,0.3453581880903353,0.3072916216540146,0.35418757417366536,0.3492495611466255,0.3476978236290775,0.38349413016624684,0.3578582276157374,0.3482152144218178,0.3895280543080244,0.33650487333769036,0.3655038304816531,0.39657181580444656,0.30752956997487624,0.3992010215603648,0.3954554385764679,0.291341940136696,0.4163806533324437,0.3928963693556012,0.2635114705290192,0.4427553693919104,0.4080438222548155,0.29605025498325377,0.4268983619179443,0.4026569641681231,0.2998977438973613,0.3988497850640059,0.3980889460435011,0.2914463851875375,0.3887048342709289,0.4004941795445929,0.3162611087658942,0.4167929662927925,0.40167764490242425,0.3062084434055637,0.4177730652238766,0.3973843940998075,0.2962607205635165,0.4047592194439604,0.39123779044946866,0.2900871493324879,0.41151963746663967,0.39372809810680365,0.3294968692477767,0.37526222860005853,0.39074904868353083,0.32996620481888267,0.3702728577155338,0.39245498092338166,0.3663385632911369,0.39256971157572557,0.4056888601373786,0.3995611030417979,0.4569812198088052,0.4340619222111364,0.4728345676045047,0.4504570724757009,0.4458889350914317,0.5226778053132385,0.44951261319178704,0.44425208711936715,0.46063980910888686,0.49139846862792325,0.4469325111692116,0.4055721537365126,0.5114469713602602,0.44400098157374857,0.37606498258364884,0.5337982077636102,0.44786000502126966,0.3796633581776242,0.5357062699650295,0.4361033951527574,0.3695818843558001,0.553676794532266,0.4340512477924672,0.34833021731698693,0.5444346226024952,0.43887144985737436,0.32997866053639413,0.5413569668911044,0.44735839965395496,0.3418031196432821,0.5206744101164447,0.45278520917513515,0.34998936887672444,0.49676667606397185,0.4582191413066513,0.3869897536570224,0.5086228763146368,0.46879719704789835,0.42022212242127416,0.4731501018996098,0.45176967642860716,0.39733628634032536,0.46619338414943157,0.4506254098220077,0.4145047865618006,0.4346544358356529,0.44552209526152176,0.44380774679789664,0.39857537894515715,0.43061511246129636,0.418851388261517,0.358977028632059,0.4114396639666455,0.39009731839090783,0.329360522981516,0.3975565993209081,0.3852098477926286,0.3175746347237596,0.39367176971763584,0.33678212272310826,0.3216448892985126,0.4045649239224617,0.352968990245615,0.3026343853614647,0.40589400847455703,0.3823230296096372,0.3211979234441701,0.41867376542741985,0.44679889161020925,0.33228058360422824,0.423405900033395,0.4474992221986555,0.32914677799117537,0.42056674669830185,0.4500075665343953,0.3160780430061121,0.42538851063913224,0.4364314578849108,0.3037937441447704,0.41263036398233977,0.379836360989971,0.31512394032722535,0.41317081918306586,0.3533219290432039,0.33155325639200567,0.4203045088868207,0.36696006273547693,0.3209942579375271,0.4151364570530407,0.36073212030431073,0.3138051579757275,0.4181232726496647,0.3701750125805839,0.28500451879209426,0.4068950681382256,0.340773242654262,0.27826061525091794,0.4136242221011002,0.3695022035068449,0.3134933450684669,0.4324248300800296,0.38406659598687903,0.3307148913194567,0.4515989262420154,0.4150117732685404,0.36733301749263964,0.4677785440403909,0.4195046048450781,0.37836368956828165,0.4654759322960619,0.41188377470543486,0.38878720427862756,0.4548634417067301,0.38002402954881304,0.3760969665149782,0.4423330390506,0.36161001768287016,0.3377223830747067,0.4223307933854852,0.36807799092839255,0.3403653753336392,0.4162600057667252,0.37296955173767327,0.3391373987083145,0.4272611643441038,0.38988346727217826,0.34271492246139484,0.4381231792177214,0.442424211044105,0.327880316913981,0.4289389472123026,0.4112523273715876,0.34122502636835267,0.4380676911305132,0.45224736567922225,0.3525312598872295,0.4409870516853462,0.4521696561296309,0.37154490988732497,0.4442069207587919,0.46095204939697176,0.4135629231608952,0.45474657005579217,0.45959739923668974,0.3836380184147394,0.45102006941036804,0.4652669314600837,0.3932942642549481,0.467813724813169,0.5127778412282914,0.4005831185795959,0.4673844628989799,0.5069151113854161,0.3890461190076754,0.46511504970289025,0.4841545653946822,0.38865935540783186,0.46387696418509883,0.46980467481866217,0.41040087175417506,0.4554658131131711,0.44105267375398155,0.3939748811614939,0.43318392753937296,0.427553941114767,0.3785822132653561,0.417125325601895,0.41388714943779775,0.38636366323218524,0.4219413994243076,0.4186960690971173,0.37380405089154567,0.42918200809574,0.43050930718086794,0.37709939119447794,0.43384276310085773,0.4442451491432674,0.34072996032174224,0.43114247643646736,0.43263649688735145,0.31265038826957436,0.41530099300932555,0.3927004893421685,0.3353522796924207,0.42531934866266985,0.420475006672389,0.32409292345015633,0.4256390181184989,0.4151295443036105
SARV-Model-003,0.17501519141714728,0.17591634919073904,0.14803313953634797,0.20263744837232847,0.18385600664469,0.17321798213234263,0.24991207477050384,0.20031720311077894,0.19578024466290422,0.2902090348461052,0.2347343945157049,0.22655469189518088,0.30677180340600657,0.26481186562225045,0.2682741863636895,0.30950286736484806,0.27845514820757417,0.293464825166177,0.30824292556171157,0.29755676468236686,0.32266783032505036,0.3436071875032055,0.32002847542602325,0.34619807952101217,0.35754524761627476,0.3383993933871434,0.3534643734354778,0.38491076867828344,0.3661723686278002,0.3872723815004121,0.3658241660892838,0.3780058849495355,0.45444390392715645,0.4036578572792923,0.41815580720761997,0.5174870725324565,0.3855158128877991,0.41118969903149266,0.46311507684762465,0.38974300611712437,0.4110253815506186,0.44894290474818344,0.32411066649334586,0.3928631153110849,0.39571478711423963,0.36283151430295385,0.4095588911260724,0.3771988571575717,0.40315972650629084,0.43676318178408285,0.401299079376691,0.39559380206260925,0.437006941955385,0.395769372114248,0.3867326154290988,0.42968325163387994,0.37150475183652276,0.4002154395894863,0.44253130392293105,0.39892243991510545,0.43424823538452917,0.45056558362677246,0.4111758680780791,0.44594692697014837,0.43054884018185624,0.3528681300084472,0.48122095666823445,0.4296494334310721,0.33530799495399455,0.46826228179900053,0.4181150529475591,0.32968397773246066,0.5078084692032063,0.42338838561761677,0.342671206184474,0.4967521214939755,0.42231177895053673,0.39657299502796867,0.5058535990024051,0.4127098352819321,0.3987469041021848,0.48060773336711543,0.41357343335457064,0.4289676914417506,0.5283231541479715,0.43425961059123797,0.48125129242126047,0.48350092532395017,0.41983921862081997,0.4477055365864277,0.4378875168085473,0.40458718958294,0.3946507970404813,0.40407573600201585,0.38740643047292633,0.41393373455501387,0.3940606413969968,0.38112591256693074,0.4096150775004483,0.4046642776966436,0.3792282979925623,0.3883839125641195,0.43950717290681995,0.3785810592769947,0.36576283302534796,0.43444794205005965,0.3832522148565822,0.34502624395929193,0.42596558454097977,0.38082338937619103,0.35428299679186087,0.43319391672533675,0.3949967497627028,0.37956631781000877,0.44183903469242153,0.4036195795609009,0.4026464383024905,0.4331923184133785,0.4000580556267202,0.40790733330470497,0.43402372630566416,0.4035046145072404,0.4109610728613419,0.4270455349063051,0.3904192294197231,0.35930591482475205,0.4260300149241036,0.3818382809761829,0.340082945436219,0.3855093405723014,0.3633590555256263,0.32577796378752727,0.3711504790449142,0.3639759508962871,0.35511214975718364,0.38377072788106975,0.35523469926485113,0.30961598422766523,0.3553962720628187,0.3446527046939072,0.2981618049916238,0.36617612369241237,0.34468129197537783,0.2882812380802435,0.36911015198076963,0.3395922560899355,0.2789055362805631,0.3815733029282556,0.3448490572515354,0.3072089654775309,0.361401078655413,0.3328099972394816,0.27532238510037244,0.35764492195095016,0.33777480715284275,0.2827521110892847,0.33854519108028314,0.33077001189334554,0.2649461012648415,0.3680461449314972,0.3397722902038698,0.2670088113730781,0.4016763787759819,0.3496868055623443,0.27636924925639744,0.41228958542814714,0.3527869983869441,0.30408603605514506,0.39596412432486305,0.3475121579230842,0.3022941044426528,0.40805104097310196,0.34404768892937854,0.3026304587948251,0.39369689367167027,0.34537724682084925,0.2846503879917812,0.34481952936246696,0.33223751050821954,0.2880307784189499,0.33146217655223437,0.3216692342835592,0.29073166492103,0.3371736558457997,0.3277769819267716,0.32228084889918046,0.3239291478516623,0.3286274328523881,0.3279768442716787,0.36289203465336517,0.349253011680019,0.3479405213973804,0.37759280911029924,0.3856018582432861,0.3952764154777393,0.3839110437921674,0.3983673683203628,0.39347184152226233,0.38945187905188217,0.41365575304712976,0.41761620679152806,0.40773264567335965,0.4237128162099431,0.4166094423222743,0.431731698846217,0.42649297684265725,0.38006385717084185,0.4091885261947272,0.43297977855761155,0.4025699080164422,0.38564851733715094,0.4173464465669762,0.3500493140278729,0.4025459808440951,0.43747133497434076,0.4319916346837322,0.3842207748712573,0.4288637427559479,0.395159513536167,0.3804538534619763,0.4395089125024585,0.4016965488564017,0.38053855249573243,0.44933906957668585,0.3999625724195482,0.40910591780691524,0.4582877799619134,0.378942571516119,0.42720055075651425,0.45649109549802314,0.3701542039949246,0.46758057154759675,0.4681949336380071,0.37704378477261613,0.43818349599562495,0.4572425624018705,0.40104433782182064,0.4420475778062179,0.4629951681449595,0.43112355573972216,0.44114352659764916,0.4594054828358292,0.43317896067424827,0.40429410704272034,0.4393138852893337,0.4107842911533956,0.36496487743841877,0.4047839632094827,0.3359039509779183,0.38578776801750364,0.4075057604538906,0.34952468321138264,0.4158861522380825,0.40678461575493585,0.33951914463417043,0.4094865475100697,0.39629993020024656,0.32855041818297087,0.3890058361641997,0.3901178579189683,0.30616623559827916,0.3882483675708559,0.39794477841554576,0.34046971402754966,0.4337262158764228,0.43791557803004877,0.37968014378523685,0.4713425902543505,0.4538293676811917,0.41915015040139053,0.48638561033161365,0.4809056084697923,0.5056335834106598,0.49552665024855064,0.4748419873608873,0.5056274758529898,0.523386395568972,0.490035327059092,0.497477296274829,0.5325639627738151,0.5058928982034103,0.5239491241734516,0.546024903115029,0.526955934349989,0.5345650999346251,0.5297457554465262,0.5247480845225987,0.5505714086133949,0.5701876380652361,0.5370644567776095,0.5136317548655465,0.6236644001796147,0.5644538102419523,0.5077987197793048,0.6167589058226012,0.5645404373151203,0.5181854680171214,0.6186821632636752,0.5558948243109063,0.5129860272597686
SARV-Model-004,0.17501519141714728,0.17591634919073904,0.14803313953634797,0.21782961980101856,0.19413137816881307,0.17873538394995508,0.2587371845786138,0.2216517888431672,0.20256305994508694,0.33915605753465067,0.2743571924573332,0.2720165530680008,0.3817287596316734,0.3088034482247324,0.302639416422169,0.37770188765719537,0.31182684735169003,0.2952644328171556,0.38460433365035346,0.34628684675511046,0.40760010148197223,0.441273760734341,0.3641318493456924,0.4487801949444353,0.4593820213361751,0.35859464321013707,0.42711467372126316,0.467062642621851,0.3546536322609244,0.4731744971541894,0.394314919653651,0.325364326019742,0.4059446951934667,0.3817137956484597,0.3399248669620214,0.4611354889064036,0.38173261207420567,0.35422226201586576,0.47654749281490777,0.43291857295914665,0.37211961232573876,0.4693991512588222,0.4048452502500104,0.35834594450495455,0.3950474756467952,0.42840143853528023,0.36147162925748116,0.3895165868925197,0.45243256097822704,0.3771006088906287,0.41133400539758663,0.4633724809140856,0.3751328361112758,0.3988837078426511,0.45908815577695283,0.3953807128800649,0.4576767448269364,0.46201945287750745,0.40093680715910174,0.44741927934072206,0.44521874734329353,0.4009207913502133,0.4572983121935942,0.44159837661174633,0.3986427476796316,0.4522633068608847,0.431400624636461,0.3952760713259326,0.43463469293496343,0.47604412697936055,0.3951148576741097,0.4323055289638575,0.47216263941025083,0.3796455632838471,0.38616337965465647,0.45641794393175605,0.3723174995549121,0.4054396554149313,0.441893273249771,0.3730793327131932,0.42861629098162524,0.43351379931957607,0.37575298067825447,0.4300573465691958,0.44939215795414167,0.3745361518370894,0.41404294362883953,0.4578387047405738,0.3765905431626245,0.38782661890165804,0.4524654948939405,0.3755328008282896,0.4168612237431934,0.48695942663014397,0.38952152725851646,0.4345884223947584,0.4771286035571739,0.3935432913308887,0.41625648449889385,0.4529621923081033,0.38732143148758724,0.41148775921388736,0.41520761345439067,0.37917050058428436,0.4240115217533796,0.38384080351869193,0.36350594588470003,0.3867140391984634,0.3787024215356892,0.36130509894174684,0.38585522516356724,0.36258714301447614,0.34775751331508753,0.37251728507637455,0.34913753243257445,0.34231747072851565,0.3749519976696325,0.32427042553611357,0.3360259686219057,0.36157501988787766,0.3156811396712195,0.3379290341241568,0.368815143362377,0.30206965254333357,0.33395876555544063,0.37309980451674685,0.2836155224570732,0.32496071459662274,0.35355080740328476,0.3008943246722024,0.3426701063673914,0.3869508762760843,0.33954579395691714,0.3596985019556548,0.4140753342076598,0.36804511776779303,0.37535877964415937,0.419057403248476,0.40345486372657013,0.3855172176057822,0.38914901026787135,0.38158293079779876,0.3891325181845193,0.38196386342505634,0.38696097733705287,0.37689038362725535,0.3331490881442782,0.3631696041660603,0.36599946351458407,0.3338829810052687,0.3200547978529899,0.33542663928613686,0.27560365891536803,0.29786215562768376,0.3302422714585949,0.2735517482594133,0.30594909824765876,0.3424003218579155,0.2868770857996877,0.33957421368741575,0.35533142635680737,0.30419264466558354,0.3375586261741707,0.36169573731538734,0.32395931972991654,0.3093860855265514,0.3410184345261887,0.2964043199063815,0.3273057375701411,0.3454556763627378,0.30273487009016503,0.30822992907710606,0.3395728065781705,0.29332053044167344,0.3815471591190991,0.3659195860900764,0.3381604507863298,0.38772094437871746,0.35947210712720024,0.28926220043797524,0.3886290921935468,0.35463428890524806,0.28160458201881716,0.33821047250423164,0.33305663834838944,0.22431597447564144,0.34998901534336674,0.3448244574699814,0.24025845606878005,0.3280176211905003,0.3433303984334011,0.23845241917144572,0.33543947645733335,0.3530299437278073,0.2701871864260328,0.3387759829128494,0.3564210260039716,0.27221943469155724,0.3458716573719585,0.3573536880345711,0.2830835217304545,0.35969231793768447,0.3595866752908179,0.2986268440932937,0.3627229307054041,0.3636688530028441,0.3107129618589428,0.37215396330876793,0.3711182667996555,0.330344721618321,0.36697233708837274,0.36749878634120603,0.3728645108835942,0.3555657694506447,0.35399974399867934,0.35837296881560315,0.3533541411474732,0.33499424294984964,0.2758997308003469,0.36745123101835364,0.3366444114876244,0.27924820872896,0.38001515798152724,0.34800334561082663,0.31577515181729787,0.3779194386872481,0.34015181934992633,0.30510576172190207,0.3831784407311167,0.34558460152269826,0.32106115421821674,0.40796075056016506,0.3424638277234363,0.32140016926048104,0.4112883697352432,0.33057345292711504,0.2941001232075714,0.4105074354306385,0.3339209020487124,0.2871263801593262,0.3855281649952198,0.33969702470118174,0.2803065568916302,0.3548586306485439,0.3403602907030035,0.2852252453762023,0.34817860682096935,0.35148589311827527,0.33205195129104276,0.35120980235734856,0.3509984344756465,0.30040974814893184,0.3543583570152865,0.35860617313607174,0.2960196692641724,0.41032893377485036,0.38166422130238176,0.3133055939662672,0.4119593692997541,0.3959989631389834,0.34320649353657123,0.4288079660603188,0.4051877846536438,0.35863009763622816,0.45835455616758575,0.42566099605481444,0.4019771073863379,0.4111275868157241,0.41126881156344086,0.38881540191981934,0.3881691731940705,0.40050075471653496,0.3767181719316623,0.3906059376796674,0.39721450586954865,0.3896607315187531,0.38856495462629964,0.3942836465133873,0.3779071928911906,0.4138065541409974,0.400899168806,0.35898931143569257,0.42585752845285724,0.4155494022104355,0.3882158553367945,0.4141436492429749,0.4134744424244415,0.37758982212173575,0.38115566278887264,0.4004074580500283,0.378372088107206,0.3505470662056187,0.3743296457638779,0.3152647842915131,0.37930944890564544,0.38278696932587747,0.31039451094462595,0.43958344139662875,0.40692316952813085,0.32429711870593636
