iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,0.012175214082705594,6,61,37,0.06187540371808747,0.28225788971700977,0.01222461908273389,0.22538841304488338,0.19392757694504356,0.20091899806891725,0.08528250314140698,0.17141725194975077,0.16493112151781963,0.17099207513450682,0.17220701343950043,0.16150133671126976,0.18034277698094356
2,-0.0546706979102725,11,118,74,0.11653381625595152,0.28668217607781754,0.011718746052309372,0.22381182441490793,0.20042609147203352,0.20021649040988573,0.07714467157304435,0.22598418545220372,0.19789953143742842,0.2122936228038647,0.23846088948791558,0.21493514782991252,0.2370494142973155
3,-0.027522331682333957,14,180,105,0.15082288973458363,0.28597408499227045,0.009397667683975998,0.2195282582750496,0.20026255628195003,0.20198844303431762,0.08284898973243796,0.261284626454798,0.15886769540655096,0.2495494227650873,0.27548205285218985,0.2600709073960005,0.28827512631653923
4,-0.04002686169449837,19,236,139,0.2107210313156526,0.2832138550525816,0.010019982691897992,0.22315778064977085,0.19931516528387294,0.20398058663159777,0.08031262969027365,0.2821197863914952,0.21416598139346352,0.2817786267796446,0.2953273252834696,0.2779432976472016,0.2709415939228629
5,-0.02136365114221891,23,293,166,0.2613647641344075,0.2793555541331334,0.011567478803404113,0.22188466051231745,0.2009056890689446,0.2042012958954255,0.08208532158677367,0.31719171090719683,0.27067162667101446,0.3243449438325099,0.3408575915169852,0.31527139614104105,0.3018963250055148
6,0.02174503100554376,26,348,196,0.3011050927839216,0.2766762736011098,0.015152857768556119,0.22573855296376552,0.19714357582531677,0.20326250633842696,0.08202623350282226,0.36136038894995315,0.47842598112785667,0.376497398478034,0.3801857767281103,0.36984204923208003,0.36624810501738053
7,0.060830893776349704,27,402,225,0.31471074483970024,0.2755119323181986,0.015048964387867509,0.2274099793302775,0.1933943660760528,0.20422138186007924,0.08441337602752383,0.36807392786722054,0.4910369615293856,0.38191717427398586,0.37799673907109493,0.3848591640441542,0.40260413191640293
8,0.016505170104357213,30,453,250,0.3566749439387324,0.27760663368756394,0.01555797878935503,0.22456874724513012,0.19838565843865183,0.2041403342473158,0.0797406475919826,0.3703564113025908,0.573373139064054,0.37548293112343345,0.38298459504126475,0.37418916220103127,0.3503849387396525
9,0.102103668413415,32,503,276,0.3856624808119847,0.28567976341806084,0.015013987872095572,0.22736200289459502,0.19873500645852357,0.20254577377830696,0.07066346557842004,0.36710659107872123,0.40623264664660397,0.36481423872016056,0.3592357466823268,0.3499104799319746,0.2801430519197351
10,0.028762278497114113,37,547,295,0.4620354595965587,0.2862082874944516,0.013940808468936446,0.22785470230691557,0.20193022902519286,0.1904132099430525,0.07965276276145167,0.38939452745526376,0.46064520042982904,0.39531928753735013,0.3940309197615023,0.3547053967193875,0.37768351090008284
