iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_neighbours,layer_interdependences_religion,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_neighbours,layer_polarisations_religion,layer_polarisations_cultural
17,-0.13154198960414445,6,422,396,0.12783337150988489,0.1895356141052913,0.20955413342595758,0.20609484272724968,0.20053877466749712,0.1942766350740064,0.3277489949254341,0.3277489949254341,0.3277489949254341,0.3277489949254341,0.3277489949254341
18,-0.015033741387021937,6,445,419,0.12783337150988489,0.18941996780163387,0.20995553397924488,0.20635330285182832,0.20023895252199406,0.1940322428453043,0.3323822082124675,0.3323822082124675,0.3323822082124675,0.3323822082124675,0.3323822082124675
19,-0.08911912604779396,6,471,441,0.12783337150988489,0.1894199678016338,0.2099555339792449,0.2063533028518282,0.200238952521994,0.19403224284530438,0.3323822082124675,0.3323822082124675,0.3323822082124675,0.3323822082124675,0.3323822082124675
20,-0.06338404463641421,6,496,462,0.12783337150988489,0.1894477936686678,0.20942975728825536,0.20725382504397039,0.1997248671921722,0.19414375680694043,0.34531520660649456,0.34531520660649456,0.34531520660649456,0.34531520660649456,0.34531520660649456
21,-0.161182997715959,7,520,481,0.15082288973458363,0.1889076835883522,0.20871418820352272,0.20674845438565478,0.20055682258476434,0.19507285123771523,0.3572531533846241,0.3572531533846241,0.3572531533846241,0.3572531533846241,0.3572531533846241
22,0.02982978898919562,7,543,504,0.15082288973458363,0.18892665087619445,0.2080419442058874,0.20645762953686175,0.2012417249550695,0.19533205042599433,0.3693476225357055,0.3693476225357055,0.3693476225357055,0.3693476225357055,0.3693476225357055
23,-0.1405982895390899,8,567,526,0.17435338714477777,0.18950586983863826,0.20785590807793589,0.20645346918078364,0.2017902714667481,0.19439448143590338,0.3796432828174259,0.3796432828174259,0.3796432828174259,0.3796432828174259,0.3796432828174259
24,0.01141152988965654,8,590,549,0.17435338714477777,0.1895058698386383,0.20785590807793594,0.20645346918078364,0.20179027146674805,0.1943944814359033,0.3796432828174259,0.3796432828174259,0.3796432828174259,0.3796432828174259,0.3796432828174259
25,-0.1405982895390899,8,614,572,0.17435338714477777,0.18950586983863832,0.2078559080779359,0.2064534691807836,0.20179027146674808,0.1943944814359034,0.3796432828174259,0.3796432828174259,0.3796432828174259,0.3796432828174259,0.3796432828174259
26,-0.005780145860676224,8,638,592,0.17435338714477777,0.18986398345363706,0.20843256575910543,0.20734960084735837,0.20094289084779027,0.19341095909211764,0.39379059319309856,0.39379059319309856,0.39379059319309856,0.39379059319309856,0.39379059319309856
27,-0.1711834239131467,10,662,611,0.22314355131420976,0.19015175359665398,0.20844233629319447,0.20665190807083042,0.20170283013716364,0.19305117190216692,0.38967262600110486,0.38967262600110486,0.38967262600110486,0.38967262600110486,0.38967262600110486
