iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_neighbours,layer_interdependences_religion,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_neighbours,layer_polarisations_religion,layer_polarisations_cultural
74,0.17694133206893736,32,1062,1026,1.0216512475319814,0.1933319678873534,0.19879630758182779,0.20026997433747853,0.20116528440551076,0.20643646578783123,0.3318395188181425,0.3318395188181425,0.3318395188181425,0.3318395188181425,0.3318395188181425
75,0.19499173457650987,32,1073,1039,1.0216512475319814,0.192667981210256,0.20137364631215668,0.20109009377900341,0.20096582829612655,0.20390245040246055,0.3151241234133174,0.3151241234133174,0.3151241234133174,0.3151241234133174,0.3151241234133174
76,0.1499864833895273,32,1086,1052,1.0216512475319814,0.1969658789152139,0.2009708005209707,0.2002078493451559,0.19803364181018768,0.20382182940847457,0.31870087861207846,0.31870087861207846,0.31870087861207846,0.31870087861207846,0.31870087861207846
77,0.1609346692114081,32,1099,1064,1.0216512475319814,0.19938009582270808,0.198319007153535,0.20041122594280264,0.2001601780567882,0.20172949302416676,0.3343407452203717,0.3343407452203717,0.3343407452203717,0.3343407452203717,0.3343407452203717
78,0.1569730155086155,32,1112,1077,1.0216512475319814,0.19823888909549536,0.2001355483365277,0.20057138329884774,0.19876529140335564,0.20228888786577393,0.33164852376468934,0.33164852376468934,0.33164852376468934,0.33164852376468934,0.33164852376468934
79,0.14255683486914475,32,1125,1091,1.0216512475319814,0.19824923672723196,0.20048333786638306,0.200780649666007,0.19999181000010127,0.2004949657402776,0.3060641865574172,0.3060641865574172,0.3060641865574172,0.3060641865574172,0.3060641865574172
80,0.17865188542803975,32,1137,1105,1.0216512475319814,0.19854817765295477,0.19923525406725906,0.19892391763975734,0.20039289896716075,0.20289975167287194,0.3197055174252933,0.3197055174252933,0.3197055174252933,0.3197055174252933,0.3197055174252933
81,0.24515449030350212,32,1151,1119,1.0216512475319814,0.19884338288236464,0.19764854588505867,0.2010705065102571,0.19998374025350593,0.2024538244688131,0.331147136236114,0.331147136236114,0.331147136236114,0.331147136236114,0.331147136236114
82,0.15526377866179472,32,1164,1132,1.0216512475319814,0.20190829683835512,0.19669362192034107,0.20205531796259743,0.19915486765019155,0.20018789562851566,0.31946285685570763,0.31946285685570763,0.31946285685570763,0.31946285685570763,0.31946285685570763
83,0.20910439905185893,32,1176,1146,1.0216512475319814,0.2010040039259827,0.19762036822601337,0.20263133793985588,0.19800766720046903,0.2007366227076799,0.27437543401830966,0.27437543401830966,0.27437543401830966,0.27437543401830966,0.27437543401830966
84,0.17757477141955444,32,1187,1158,1.0216512475319814,0.19784964201395044,0.19672940546142276,0.20355143383050212,0.20023955294247944,0.2016299657516449,0.2398743687397911,0.2398743687397911,0.2398743687397911,0.2398743687397911,0.2398743687397911
85,0.18692177894605813,32,1199,1169,1.0216512475319814,0.1975700378729288,0.19323164387076888,0.2051644619557995,0.2010699178657876,0.2029639384347115,0.22823428604099266,0.22823428604099266,0.22823428604099266,0.22823428604099266,0.22823428604099266
86,0.15536435512006147,32,1211,1182,1.0216512475319814,0.1995259732078804,0.19516070749578268,0.20138393565436483,0.19998762945379348,0.20394175418817698,0.24616081615926932,0.24616081615926932,0.24616081615926932,0.24616081615926932,0.24616081615926932
87,0.2124973754380504,32,1223,1195,1.0216512475319814,0.19735457512017032,0.19575579849665548,0.2042296165797186,0.19934431377375234,0.20331569602970195,0.2421178175287946,0.2421178175287946,0.2421178175287946,0.2421178175287946,0.2421178175287946
88,0.16330697460002055,32,1234,1208,1.0216512475319814,0.19348100730973622,0.19610097400942514,0.20923173822767632,0.20112285091790244,0.20006342953525827,0.23261670528894798,0.23261670528894798,0.23261670528894798,0.23261670528894798,0.23261670528894798
89,0.16407873400320241,32,1244,1221,1.0216512475319814,0.19597296665426472,0.19479552228191194,0.20650343865701254,0.2026593802241411,0.20006869218266737,0.2259785068819892,0.2259785068819892,0.2259785068819892,0.2259785068819892,0.2259785068819892
90,0.04549403594471846,32,1254,1235,1.0216512475319814,0.19816701592463568,0.19653161452653442,0.20717641187702882,0.20193512526962087,0.19618983240218202,0.21342922472525178,0.21342922472525178,0.21342922472525178,0.21342922472525178,0.21342922472525178
91,0.2074849772488559,32,1264,1246,1.0216512475319814,0.1962660332148059,0.19649471856679676,0.20717389539523162,0.20370231748083548,0.1963630353423307,0.2201892130426985,0.2201892130426985,0.2201892130426985,0.2201892130426985,0.2201892130426985
92,0.10146045013710384,32,1272,1258,1.0216512475319814,0.19269913683343756,0.1945153137110149,0.2050928132685427,0.20878922382669682,0.19890351236030598,0.22439468050771474,0.22439468050771474,0.22439468050771474,0.22439468050771474,0.22439468050771474
93,0.13472606628213296,32,1282,1271,1.0216512475319814,0.19674500238004222,0.19431250144576873,0.20574036595027573,0.20222087675015685,0.20098125347375362,0.23411352693326473,0.23411352693326473,0.23411352693326473,0.23411352693326473,0.23411352693326473
94,0.168103566045004,32,1292,1284,1.0216512475319814,0.19582599330494696,0.1937202133579615,0.20439833382778513,0.20330471354174,0.20275074596756706,0.2721370601572669,0.2721370601572669,0.2721370601572669,0.2721370601572669,0.2721370601572669
95,0.15040414392329218,32,1302,1298,1.0216512475319814,0.195549591633182,0.19465132613405928,0.20327068595196196,0.2019015491887575,0.20462684709204237,0.2771558067412537,0.2771558067412537,0.2771558067412537,0.2771558067412537,0.2771558067412537
96,0.21807456501248113,32,1312,1311,1.0216512475319814,0.1968041756258568,0.1973179037418531,0.20268203565467055,0.1991139453697436,0.2040819396078768,0.3133290772224142,0.3133290772224142,0.3133290772224142,0.3133290772224142,0.3133290772224142
97,0.23305740227860305,32,1322,1325,1.0216512475319814,0.19761080497664235,0.19801003004558998,0.20534671321312525,0.19747187218002954,0.2015605795846129,0.32259859132141466,0.32259859132141466,0.32259859132141466,0.32259859132141466,0.32259859132141466
98,0.2948782472448952,32,1335,1340,1.0216512475319814,0.19777149178998835,0.19883521546810273,0.20588702319842817,0.19781406235842489,0.19969220718505465,0.3348706603769351,0.3348706603769351,0.3348706603769351,0.3348706603769351,0.3348706603769351
99,0.24321551433181024,32,1348,1355,1.0216512475319814,0.19993652902430595,0.19504837042825918,0.20617309964471267,0.20028210568961452,0.19855989521311002,0.3109576183839075,0.3109576183839075,0.3109576183839075,0.3109576183839075,0.3109576183839075
100,0.1708704824388175,32,1360,1368,1.0216512475319814,0.19845214047751367,0.19401133764612652,0.20906818681750766,0.1992036489200352,0.19926468613881473,0.3074277901153124,0.3074277901153124,0.3074277901153124,0.3074277901153124,0.3074277901153124
