iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,0.013272786864255776,6,64,40,0.06187540371808747,0.2822578897170098,0.01222461908273389,0.22538841304488338,0.1939275769450436,0.2009189980689173,0.08528250314140699,0.17141725194975077,0.16493112151781958,0.17099207513450687,0.17220701343950043,0.16150133671126976,0.1803427769809436
2,-0.014277880575026287,12,129,75,0.12783337150988489,0.28617444338767756,0.012064168548111612,0.22418661679543456,0.19992223483381627,0.20209715637509876,0.07555538005985991,0.2477131020381986,0.24400203574458368,0.23887000715806253,0.2607746698144157,0.24264520975727438,0.2172523345449603
3,-0.0036999248840461074,18,192,112,0.19845093872383823,0.2843885587411018,0.013021073294685707,0.22363795215693935,0.20451911246905066,0.20231186191914544,0.07212144141907588,0.2815338638140679,0.2601622912112236,0.2787788860755123,0.303856457807459,0.281614992717774,0.23533189442673538
4,0.015984224343836263,23,246,144,0.2613647641344075,0.28278220121134845,0.012341287290849184,0.22628265056876917,0.20236693157805735,0.2010977478389949,0.07512918151197735,0.3373566477986772,0.3202071779053131,0.3452630553343689,0.3636317057425279,0.3254988079293701,0.29296646106623003
5,0.014700954696082784,25,299,175,0.2876820724517809,0.28465731177862064,0.011619874712806072,0.22381902335116285,0.20354698390094658,0.20183617504057447,0.07452063121588998,0.3224036874834897,0.26378380893599584,0.3237292891973645,0.3490159266069419,0.30211407060847045,0.27309655493189083
6,0.044667814950932104,27,353,204,0.31471074483970024,0.28266939550629633,0.010285968355075411,0.22322417318731982,0.1982639692969309,0.20253274218734224,0.08302375146703467,0.3274410988896666,0.26463321434928067,0.3275924935024714,0.3518886932756298,0.31383162870442455,0.321766110761615
7,-0.028001136032437066,29,410,235,0.34249030894677596,0.27688835346694574,0.010845873062103191,0.22457717538679206,0.20304183820960447,0.20327571618551626,0.08137104368903564,0.3600234390086511,0.2963065604041027,0.36179101767966065,0.3898052923817202,0.36281712237720826,0.3629160956210344
8,-0.06298891385816306,37,457,260,0.4620354595965587,0.2777821689659059,0.011299068098825913,0.22473307117369842,0.19662480021537096,0.20843807614502535,0.081122815401171,0.382654863237011,0.28735553534862274,0.38150891035388884,0.3971800675497892,0.4015866779015251,0.3788054209043849
9,-0.0614344115929394,38,506,284,0.4780358009429998,0.280409448475464,0.012652214085353327,0.22997910900901775,0.19196809762225606,0.20939376187137637,0.0755973689365313,0.3699756186207023,0.3370921695831576,0.38305683563696347,0.358429484765987,0.39240933004716433,0.3337023794473434
10,-0.09635161078851581,41,550,311,0.5276327420823718,0.279941091470998,0.011509416128318555,0.2289045119801513,0.19454775604947083,0.2113814958997208,0.07371572847133907,0.3465283457413612,0.26377901867196035,0.35980768551287357,0.33501910868974955,0.3765550822253885,0.2897885017225962
