iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,0.008184565865034748,5,64,42,0.051293294387550536,0.28225788971700977,0.012224619082733892,0.22538841304488338,0.19392757694504356,0.20091899806891725,0.085282503141407,0.1714172519497508,0.16493112151781963,0.17099207513450687,0.17220701343950043,0.16150133671126973,0.1803427769809436
2,0.057633026230609,13,122,74,0.13926206733350766,0.2843616787898556,0.01131689180593643,0.22300190088752853,0.19696633527338775,0.2034957576770867,0.08085743556620527,0.22347035938023896,0.1726228223912052,0.2156366331484912,0.23606135415711474,0.22902249698385033,0.21630738204987343
3,0.01608693254041581,19,182,111,0.2107210313156526,0.2845944735631723,0.01293090709902429,0.22167794116959452,0.198075816569115,0.20939270196228799,0.07332815963680847,0.2757996288992479,0.26218294667916714,0.27309467095683587,0.2975671195124896,0.28699411617336257,0.2507036069290115
4,0.07385776613991665,23,237,145,0.2613647641344075,0.2815817199112061,0.013048045831776758,0.21987954923448916,0.200748413411295,0.20865544528855354,0.07608682632267968,0.3067701711926775,0.3374834730003821,0.3015387488265899,0.33211010096714483,0.3214014905231491,0.2551717097839786
5,0.041964160686393644,28,292,176,0.3285040669720361,0.2805382555005461,0.012484657150300536,0.22052188232432987,0.1938278981485127,0.20671518310318426,0.0859121237731269,0.3197578861134997,0.35011262740356963,0.31539939180893106,0.33194116735603413,0.32307470550380546,0.3345801342322814
6,0.07522323022216013,33,343,201,0.40047756659712536,0.2833433347671252,0.014896766007223962,0.22349609278271235,0.1911996701842855,0.20458913773064924,0.08247499852800004,0.3172662463834938,0.412172662100063,0.3096905761083849,0.30977788042753446,0.3110326351755999,0.30610234630830685
7,0.04232222153799521,34,397,230,0.4155154439616659,0.2846072141476809,0.013669054457926797,0.22609122910101884,0.18759979887583375,0.20355223117881038,0.08448047223872868,0.34227333589663433,0.4041839673589366,0.3391597451903632,0.32317219935974867,0.33904259894631916,0.3363882705542853
8,0.17970650118715464,40,445,256,0.5108256237659907,0.284190893383933,0.012672472345490297,0.22808176132048816,0.18781323237785943,0.2009094547592055,0.08633218581301892,0.3640158706255549,0.3382852947506446,0.36967278930744274,0.33543960999849665,0.3487248583972671,0.38154295979793
9,0.05729489645897706,42,488,282,0.5447271754416719,0.2877105522088543,0.011858013012740636,0.22966845356506244,0.18431608575371888,0.20004450882184113,0.08640238663778153,0.36248139511105215,0.32319814878303343,0.37459328590917634,0.3239750675713387,0.34895627598982254,0.3764434325857114
10,0.15317635533133794,44,532,306,0.5798184952529422,0.29021878445853494,0.01073562989740587,0.23170624211839,0.179605122477478,0.20198279216067536,0.08575142888751437,0.34711823567343136,0.3108587834601577,0.3607903950352195,0.3015657383968362,0.33731407680030995,0.35782722433822134
11,0.04876598344707711,48,575,331,0.6539264674066639,0.29093287938312024,0.014353919855928737,0.2298779694120264,0.18030506420987255,0.20086890793637008,0.08366125920268118,0.3688837143077201,0.4757805199460277,0.3765792794552489,0.3184054990498767,0.35681812260789236,0.3811981438832715
12,0.07781303259237754,48,615,354,0.6539264674066639,0.29002504797425277,0.014348092144408143,0.22702333634282426,0.18816857773026785,0.2032035613735401,0.07723138443470598,0.36827544304064724,0.47078387905873564,0.3672365430504295,0.3394175901541494,0.36517360730552534,0.3133280028493784
13,0.01822837466467532,50,654,375,0.6931471805599453,0.2838946324185455,0.014795666082687014,0.22614434384429444,0.18869183274163046,0.20261426277881775,0.08385926213402321,0.37527359489233947,0.5107651528042682,0.37641674681662185,0.35451478164451783,0.37351391303441134,0.3695467876686272
14,0.046458379742813076,52,692,393,0.7339691750802005,0.2813329642098451,0.014411476966293225,0.2263167864956384,0.18624384677061287,0.20782114872651125,0.08387377683109516,0.37225067721111177,0.44451536542486975,0.37756804738209165,0.3569237142446997,0.39098154345068026,0.3784832858037545
15,0.059984539211072475,56,724,414,0.8209805520698303,0.2823865496541918,0.012233217594435485,0.22861377893080204,0.18423184811358842,0.20519866932726843,0.08733593637971082,0.37910403349585003,0.3275536389176955,0.3875139588772931,0.35260438285301454,0.3869381310579265,0.4186298623652781
16,0.036358796924450675,56,756,436,0.8209805520698303,0.2832055583625032,0.012760528441033106,0.23123336380157314,0.18360146149931006,0.20272296358068873,0.08647612431489254,0.37265511776450017,0.35648447026494184,0.38433796084852945,0.34307461374146403,0.36744271249230503,0.4006994429992824
17,0.029892287393330993,56,791,456,0.8209805520698303,0.28400142408556767,0.014240048083067036,0.22661638866762027,0.18844727491223653,0.19911114600750265,0.08758371824400671,0.409997480347874,0.47815144659721165,0.42087006232595403,0.39529059796774874,0.4002538059285809,0.4608948971710096
18,-0.03322069190938763,56,825,478,0.8209805520698303,0.28471003694554886,0.01376595013087141,0.22454841781374363,0.18893412634585915,0.2016251562968576,0.08641631246712136,0.40197574039867195,0.4256660427438617,0.40980485602818983,0.38756812746991337,0.3925784693034579,0.4365287143888384
19,0.03853348719141144,57,861,498,0.8439700702945289,0.28583535655046793,0.011997178076744537,0.22452336694964137,0.1937178364759857,0.20425156621665586,0.07967469573050474,0.3879973963528857,0.33932381100582787,0.3897908442429271,0.3810876252433603,0.39111662889005666,0.3705942287980339
20,-0.03635929799747339,58,894,521,0.867500567704723,0.28590969352817686,0.01274034798211534,0.2262493053710868,0.19032637268250996,0.2045957592435062,0.08017852119260364,0.40653029920022116,0.3154101047810689,0.4033372876317833,0.3796422447063146,0.4083124116565267,0.4033004912178195
21,-0.04063112922233212,59,925,541,0.8915981192837834,0.2913401925821293,0.01116792225052327,0.22607452176249873,0.19181727176558083,0.20072238201694212,0.07887770962232345,0.36967331988792557,0.22299686139693056,0.3575140448199606,0.342519294900363,0.3544515066924684,0.3666572062257633
22,-0.08269101737921465,60,957,560,0.916290731874155,0.29102940498780583,0.011624083367315338,0.2231796079166972,0.19461098333866003,0.20019393005542707,0.07936199033409844,0.3473588292369077,0.25474165364685797,0.3286905954212976,0.3273906823630671,0.3338029596954428,0.3469537965546249
23,-0.06415794095537092,64,985,580,1.0216512475319814,0.2899439672037434,0.011382618389178983,0.22524021050804413,0.19127845715697658,0.20453066639205905,0.07762408034999577,0.3627286514347516,0.25229331423278173,0.3408015337085702,0.3346194612648002,0.3641658168466898,0.34778500124066025
24,-0.05327222681180903,67,1011,596,1.1086626245216114,0.28518012855409314,0.012277039465957514,0.22233830309771607,0.19636118073386646,0.20668586067832037,0.07715748747004621,0.4035591381509642,0.3263950269456174,0.3835202590841805,0.403630558047041,0.4163639287989891,0.3858354380733913
25,-0.04533647613742255,68,1036,612,1.139434283188365,0.2801768986916276,0.010592470649193384,0.22072096937921204,0.19841032914312637,0.2092588932520794,0.08084043888475993,0.36972377525084327,0.27928065620755343,0.3491774743760134,0.38929719617791037,0.39901793387579976,0.3892040725700576
26,0.013138466781626747,68,1063,629,1.139434283188365,0.2814215283799817,0.011923991895256737,0.21725100518531706,0.20460835545564493,0.20534030592393362,0.0794548131598642,0.3222746862270349,0.3112010439446278,0.3016292479266927,0.34915604611099965,0.32830455122008134,0.316075480887694
27,0.009209303630795456,69,1089,644,1.1711829815029449,0.27895112095691316,0.010725917435793356,0.21996969511900727,0.20481962579092736,0.20149464840863682,0.08403899228872036,0.33337291778555533,0.2016465617698913,0.31952813395847596,0.3612626412947895,0.3354036914341767,0.3725771897847192
28,0.005472521219565112,71,1109,656,1.2378743560016172,0.2773834860710467,0.01154338946106616,0.2235100400316029,0.20927131736904117,0.20235834938453806,0.07593341768270474,0.3625696914353048,0.24211411375733588,0.3473341078334696,0.4210210730692379,0.36478490965812216,0.33918421491909245
29,0.045547285833483775,72,1133,671,1.2729656758128873,0.2767812858300836,0.013263344632147163,0.226793550508239,0.20981468300518508,0.20250514755668061,0.0708419884676659,0.3834058313041017,0.3507609465512008,0.377047603181207,0.45227147146092517,0.3882641475728697,0.3520856346237258
30,0.046066754608963895,73,1154,682,1.3093333199837622,0.2774842116318441,0.013811466421672783,0.2264105948870296,0.20658064168348178,0.20416103904392383,0.07155204633204831,0.41126287193179245,0.4014321456349486,0.4064623426209037,0.47010029557892147,0.42655925963581215,0.3584584221020898
31,0.06027054503482421,73,1172,696,1.3093333199837622,0.2790099786764619,0.013052916736129516,0.22451066127411642,0.2047806046713995,0.20462496649293552,0.07402087214895574,0.3898440241776919,0.2693764125914172,0.38569746774158986,0.4364489630753029,0.41376624819788016,0.34745947861995713
32,0.09550782531096091,74,1191,707,1.3470736479666092,0.28097887104745584,0.01118409549871483,0.2236265368010982,0.20378824773688267,0.20803365021596743,0.0723885986998815,0.3894332653689113,0.1761709324638401,0.38487314910231585,0.4261557764694668,0.42623355455084844,0.35987424479893193
33,0.054934108984011305,75,1212,718,1.3862943611198906,0.28240612239856727,0.01076711064896972,0.22556524399054925,0.19486442075603438,0.20741608107113438,0.07898102113474596,0.3612826958883011,0.15451441822514592,0.3589102358274379,0.36742540381321936,0.3836578928475342,0.3634164806753106
34,0.06711970919678588,75,1233,731,1.3862943611198906,0.28232309424324525,0.009049923477401947,0.22664445524213525,0.19318655711828733,0.20796680803762221,0.08082916188130425,0.3574920538502802,0.1614935118424134,0.35487159798998197,0.3581307852258665,0.37666629728318396,0.36058570496832065
