iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,0.025980959959618993,6,60,40,0.06187540371808747,0.2822578897170098,0.01222461908273389,0.22538841304488338,0.1939275769450436,0.2009189980689173,0.08528250314140699,0.17141725194975077,0.16493112151781958,0.17099207513450682,0.17220701343950043,0.16150133671126973,0.1803427769809436
2,-0.033148912396658944,13,121,78,0.13926206733350766,0.2871027981459842,0.011711122276463495,0.21633821495281677,0.20756302917825256,0.19928439012061883,0.07800044532586384,0.20356754051027406,0.15885088067234665,0.19628033306737022,0.21862198192175558,0.19101766065069764,0.22869801199940337
3,-0.019503773342381753,16,190,112,0.17435338714477777,0.2871476976926351,0.012569780738793963,0.21557764468501137,0.2062498734542562,0.19852376574657976,0.07993123768272392,0.2581208811080823,0.23954270940423675,0.24490965126727365,0.27086586256373396,0.2516704829125484,0.2526045824082735
4,-0.06506222088350185,19,252,141,0.2107210313156526,0.2825488105399614,0.012576444007693768,0.2187152055482742,0.20990231322203717,0.2020498161493431,0.07420741053269066,0.30554383628573817,0.26669964912736305,0.2893171045951059,0.33826314193003304,0.30955787904487553,0.2561236008213717
5,-0.027919619314813376,22,311,173,0.24846135929849963,0.2814466447409293,0.01092387837990854,0.22250585413847287,0.20462530250896063,0.20712811861435446,0.0733702016173721,0.31731350051494606,0.26295374851272807,0.3056114091899451,0.33150511885124617,0.33024009423173095,0.26463579288886757
6,-0.1054474677369881,26,371,205,0.3011050927839216,0.2774579259169945,0.013635195897183388,0.2269248083022882,0.1987948855021305,0.2010898783555361,0.08209730602586472,0.3302300828495292,0.40927839550926975,0.3278604221409657,0.346274289705806,0.33213360105841794,0.3340857132307314
7,-0.06298729449838814,29,426,233,0.34249030894677596,0.27684735961166745,0.013033613809894208,0.23046573261432898,0.19780827521977257,0.1956023308448419,0.08624268789949271,0.3240191691574036,0.37758149362496424,0.33518336491643114,0.3453289178033197,0.3144328223461142,0.35691412522145555
8,-0.08395850262866901,29,479,260,0.34249030894677596,0.27572978390778063,0.013469415409057082,0.23826581847612943,0.19065389687196008,0.19583741406552443,0.08604367126954929,0.3430220383298118,0.43772946231940396,0.38128409526060403,0.3474421699804382,0.3281682723085067,0.3805201498395578
9,-0.062369591674038855,32,530,285,0.3856624808119847,0.2735360777342019,0.013927559012447462,0.24106544473629476,0.1919183962671458,0.1917045443789579,0.08784797787095332,0.3573361403406582,0.47676802312739236,0.4089575757910682,0.36058885116276584,0.350259558980968,0.41732716384907076
10,-0.05756904874690319,36,581,310,0.44628710262841953,0.2754629262765938,0.014806600292968828,0.24050743083211015,0.18960440606253423,0.19298465841107396,0.08663397812471706,0.36046419127123486,0.4993499713681183,0.41148169555998904,0.35583802049222046,0.34779826721635154,0.4210009912022439
11,-0.09314402706426274,40,626,332,0.5108256237659907,0.28155534032349155,0.013705648324170126,0.23838857648454848,0.18322035560366853,0.19733213459236718,0.08579794467175166,0.35522665119703284,0.4321231016396273,0.3888788829393703,0.3338232313370721,0.3487238521692753,0.3667927259766651
12,0.000660049665389807,41,672,357,0.5276327420823718,0.2770853595808617,0.014383486581206993,0.23997391516064884,0.18876678683399545,0.19970544655302006,0.08008500529026717,0.36096833138276485,0.5203854201780802,0.3871619409996888,0.3466263286466299,0.3596126503765589,0.34029428968601527
13,-0.01605733102749164,44,712,379,0.5798184952529422,0.2707817642173847,0.01570758928635085,0.23509786247973832,0.1930163601071633,0.20340495600990055,0.08199146789946375,0.3618702941069793,0.5799120353724833,0.38130356470067,0.36579910520026515,0.3836481671458051,0.34371647196517396
14,0.042192432981786675,44,755,402,0.5798184952529422,0.2694646578995495,0.01737662821756665,0.2342663906420808,0.19407856831570336,0.20534466281005695,0.07946909211504379,0.3500531295003849,0.7161779048073512,0.368110779239772,0.3526438984313463,0.3733070798524094,0.3226375265068797
15,-0.03103109948262282,46,796,426,0.616186139423817,0.27023235108699917,0.01763064935194169,0.23297965942455684,0.19510354865096005,0.20606393890811855,0.07798985257742376,0.37102045386874183,0.7967664882054006,0.39173597202520877,0.3820126744980022,0.38954397185099016,0.31615468614518794
16,0.022051021299660935,47,835,444,0.6348782724359695,0.2712472723985207,0.017832817384569523,0.23439385360654189,0.1941924331991328,0.2060793973802775,0.0762542260309559,0.35365271689602157,0.7533454138987453,0.3836301984145713,0.36221532656109245,0.37529089838966195,0.28681569479944113
17,-0.04453824607602643,48,875,463,0.6539264674066639,0.273573431744236,0.01737002966287677,0.2352208192991328,0.18874397831112355,0.20622086902569547,0.07887087195693727,0.3646441717816094,0.7907514683947207,0.3988649139672059,0.37308531062581174,0.3888654625235412,0.3311210487067133
18,0.07734921336761551,48,917,481,0.6539264674066639,0.273996040940912,0.017366667311746204,0.23116519252005455,0.19037095118335326,0.20953093105824025,0.07757021698569457,0.35995734667559237,0.789904120483499,0.38681061671290035,0.3608946887233272,0.39146886408471915,0.3194221438418431
