iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,0.017370201592738624,4,62,41,0.04082199452025513,0.28225788971700977,0.012224619082733892,0.22538841304488344,0.19392757694504362,0.20091899806891725,0.08528250314140698,0.17141725194975077,0.16493112151781958,0.17099207513450682,0.17220701343950046,0.16150133671126976,0.1803427769809436
2,-0.1027193335682076,6,121,79,0.06187540371808747,0.2850716462855747,0.010807847174630224,0.22646993655177652,0.19487438779179864,0.20163234385302903,0.08114383834319118,0.22463167584963956,0.14650111972404484,0.21732715172063885,0.2304811502687659,0.2157400956562938,0.2258272676439119
3,0.009359140210636309,13,181,111,0.13926206733350766,0.2860362472114492,0.00950570727933444,0.22310169525111853,0.20341200564825473,0.20726257716111876,0.07068176744872508,0.24637773033859076,0.2120880187753943,0.23839584320755078,0.26207495968691186,0.24839509771242038,0.2297648076387476
4,-0.013642344848981431,17,239,146,0.18632957819149346,0.28356189101195656,0.008717795874785368,0.22136027297145378,0.20709166041218147,0.20179494476134296,0.07747343496828074,0.2810612412619672,0.19263744824612614,0.26944013073759915,0.3033648891237842,0.28645864597794507,0.2618266918742814
5,-0.0221357315201688,22,293,173,0.24846135929849963,0.2818588000994195,0.007759532446168611,0.22649147258455735,0.2008107763680443,0.2036652381343626,0.07941418036744663,0.31294987523384343,0.1685882874645066,0.3099287447488957,0.3315640280198607,0.3231060814175544,0.28903846268680017
6,-0.07106127791839638,25,345,198,0.2876820724517809,0.2818286611005379,0.00846421335255898,0.22363146462648406,0.20481489169024883,0.20363939305081324,0.07762137617935733,0.33237854341622225,0.17918655283807156,0.3320764786917766,0.36596247790721503,0.3489984904242871,0.3007122207891001
7,-0.01903413754305267,28,397,226,0.3285040669720361,0.2787706456727385,0.012083412083837291,0.21954072263286595,0.2055835325355979,0.20276654022420765,0.08125514685075164,0.3562909131102678,0.3674716737420689,0.3547208786936343,0.39883206566342505,0.3709670298315243,0.3568560676191154
8,-0.1083957601402799,31,445,249,0.371063681390832,0.28163898219510486,0.012754097184677743,0.22196214747959506,0.20443533340818335,0.20082347651583404,0.07838596321660463,0.36230143242979745,0.4286474664213269,0.35342127005286483,0.3951049340829876,0.3760898100397697,0.3415460840690436
9,-0.19836957547059042,34,488,272,0.4155154439616659,0.2856505718602638,0.013200858817695225,0.22120162651710912,0.20095641298741487,0.19956411828541262,0.07942641153210349,0.35330795508458024,0.4611871490492277,0.32663246592823447,0.3711147401505185,0.3514075177082713,0.37263622006812464
10,-0.1989913354007973,36,534,294,0.44628710262841953,0.2823319797867588,0.013764878019970232,0.22623935552690033,0.1976905927030836,0.19907008512500882,0.08090310883828059,0.3482906849358846,0.45781539879856903,0.3228909232099255,0.3603640054245105,0.3423240250435908,0.3670131893012427
11,-0.24367887380638364,37,575,311,0.4620354595965587,0.28384335766260144,0.01349766352478884,0.22610990392749844,0.19766061106405564,0.19891920843953587,0.07996925538152048,0.337406800694958,0.4021106874134261,0.3091066907350198,0.35055560544366043,0.3275550843826204,0.3530016503501731
12,-0.14031409101979242,39,622,332,0.49429632181478017,0.2828768440458774,0.01501182829538835,0.22269927350366145,0.20299722207207696,0.1998238189785943,0.07659101310440027,0.3463398422512579,0.5011377425708127,0.31986629923882487,0.37305667275164606,0.342186337121891,0.3342904127014629
13,-0.24370676632602137,42,665,352,0.5447271754416719,0.2807347547566707,0.01457375133675936,0.22160328301292248,0.20517283784537213,0.20066104850474092,0.07725432454353151,0.3380819489934008,0.434592747974697,0.31266168726983834,0.3589910871915612,0.3360788624598414,0.3317775793827561
14,-0.11446761551688427,45,706,370,0.5978370007556204,0.2809258446779398,0.014627814612626577,0.21966383851595342,0.20863851805730863,0.19996296945977318,0.0761810146763982,0.3445736574102321,0.4730330676645113,0.3247767563369056,0.37143800952714,0.33570543002674635,0.32362895688442644
15,-0.13862553655984022,47,742,386,0.6348782724359695,0.2846810128915546,0.015317106025109006,0.22114352098883114,0.20394013846353348,0.19496617152676124,0.0799520501042088,0.34097829539578567,0.45859764247543805,0.323413424716287,0.356005443307458,0.3151898359732137,0.3298914375941497
16,-0.10710556619381192,50,776,400,0.6931471805599453,0.28045292163676633,0.015568017051276877,0.227318862535724,0.1987134044746668,0.19182804279890614,0.08611875150265631,0.3826003853559932,0.5497543914082883,0.383944702675428,0.3909444134831049,0.3459024605574945,0.4173378344335922
17,-0.09976698175324428,51,812,414,0.7133498878774648,0.27871648249972836,0.015022173271265425,0.23047527520632066,0.20064769483235714,0.1949550021453542,0.08018337204497349,0.4162241973863137,0.5815167254333821,0.433102040475286,0.4364291778454293,0.3936643594415395,0.4268662340180099
18,-0.06724792875645354,53,847,429,0.7550225842780328,0.2784938182309808,0.015043258368821704,0.22930359420589946,0.2001566401782361,0.20199313226553406,0.07500955675052616,0.4291414446285004,0.6636718586145747,0.44226267986987455,0.4424994957046549,0.4302704415192504,0.39246387901925517
19,-0.04757971912314488,53,882,445,0.7550225842780328,0.2769987640960889,0.015523723351781359,0.23036654422665737,0.19492785071170302,0.20603810514511997,0.07614501246864712,0.41359036564195156,0.6693535785923181,0.4292069559816588,0.4046408396378948,0.4238130662786337,0.38925743204981295
20,-0.019415015698864044,54,914,461,0.7765287894989964,0.2769728138008923,0.014119647628341055,0.22790278470490033,0.19804429336323656,0.20863279307488883,0.07432766742773902,0.40914499690337147,0.5391166594425508,0.424243501540842,0.4147975784822641,0.4347681881244283,0.3580181784000518
21,-0.03947541452404394,54,945,474,0.7765287894989964,0.27847471534806123,0.01298328818484075,0.22339053461748246,0.20124133684283155,0.20760252702817386,0.07630759797861028,0.41549436684694163,0.42848113380721037,0.4208317537491267,0.423995597326226,0.43169331106636705,0.38960840166849126
22,0.015504696618779002,57,976,484,0.8439700702945289,0.2788036414759647,0.012445991579136503,0.22700491430129388,0.20295705065400968,0.20454853960780775,0.07423986238178598,0.4047451141281401,0.3942771066086516,0.4197025945911417,0.4133200870218553,0.4059194544003047,0.3725475402758363
23,-0.03550007883148768,58,1007,496,0.867500567704723,0.282819145753257,0.011924588987337049,0.22783400681944094,0.20041430732169815,0.20881555708494867,0.06819239403331719,0.36530679229503854,0.2349598131297364,0.3776548545886737,0.3657779045143403,0.3732669427254836,0.29918738938257666
24,-0.01830019124912169,62,1033,513,0.9675840262617056,0.27983918620265213,0.013558364956323846,0.22889125723004933,0.2002640449688961,0.2036676190405114,0.0737795276015692,0.3493187573451015,0.2939874353603726,0.36304495599453745,0.3494842765760552,0.34629160591234176,0.2969670637433563
25,-0.04467281170953287,63,1060,526,0.9942522733438669,0.2824914194566338,0.013384255476525149,0.2298011190644413,0.19924270458670726,0.2014513977859139,0.0736291036297776,0.3306400392106958,0.2224440039918315,0.34207759591204173,0.3239835178202752,0.31886434474668335,0.28426042517518796
26,-0.06597113288480375,64,1089,542,1.0216512475319814,0.28268832351425327,0.012789336771587648,0.22965893437763685,0.199389988385428,0.19982645297884805,0.07564696397224495,0.33333590148845266,0.22341644170735334,0.33834010913652124,0.327725881294212,0.33202264144931254,0.28108403035758617
27,-0.04565322443063837,64,1115,558,1.0216512475319814,0.2789192271293649,0.01303459879065293,0.22930531190283984,0.2007800536368612,0.20306107949501648,0.07489972904526195,0.3561855994464681,0.28062501213469593,0.3679213246164859,0.35744028990587196,0.3655999005108188,0.3075546055098405
28,-0.04410792724013437,67,1142,574,1.1086626245216114,0.2762699020369924,0.012537139592472189,0.22817022536911014,0.20520201212918324,0.20084929010851435,0.07697143076372616,0.39720027086831294,0.33264506399924804,0.4154446935252497,0.41949604636519133,0.4173268024866425,0.3599435634209614
29,-0.06935898721184046,67,1170,588,1.1086626245216114,0.27733359065871355,0.012489981098729008,0.22973215167371125,0.20246291810772152,0.20036462442675168,0.07761673403436817,0.3980502809063893,0.34351144702789105,0.4131206139075273,0.41153869185652325,0.4129906157525902,0.3600566703963519
30,-0.07734870545011213,68,1195,602,1.139434283188365,0.2774023266132788,0.011628375581307407,0.2289974561964771,0.2017633368887159,0.20384806725580104,0.0763604374644164,0.41415748378418743,0.33540557446096025,0.4313086778629844,0.43458591205590263,0.443124699984869,0.3614135695164025
31,-0.0477425812038746,68,1221,616,1.139434283188365,0.27831271884896996,0.012056574703840849,0.2253433219331202,0.20077199074450952,0.21088222892936345,0.07263316484019487,0.37899129417279553,0.3552643531493522,0.38525981774209667,0.40111517704734045,0.4158612961624385,0.32070466013200516
32,-0.032117272834056125,69,1248,627,1.1711829815029449,0.2795257867318055,0.011461767325202071,0.22300271093889887,0.19964075353596278,0.2108457519663519,0.07552322950177773,0.3727400571196932,0.3084886165516974,0.3798473116047871,0.3928275707101801,0.4018605796115071,0.3344131966081486
33,0.014036430177548718,69,1271,640,1.1711829815029449,0.2808548988399693,0.013667346314077436,0.2207431240143185,0.1992525451446542,0.2085222185418841,0.07695986714509512,0.36573115340094625,0.44293459662062495,0.35688507003490844,0.3785728281182486,0.39057781477581877,0.33318219847124775
34,-0.030414036762614984,69,1295,653,1.1711829815029449,0.2802753655291012,0.012819827951621298,0.22349992328314205,0.1969409138059257,0.2116773374368818,0.07478663199332869,0.3691171737687526,0.3240865521074214,0.3629208834246907,0.3666962521388761,0.3989908097209226,0.3169996283862492
35,-0.003649674813618853,71,1317,668,1.2378743560016172,0.2806243931675922,0.013282045375509735,0.22316653188370003,0.19240037207690525,0.2095437446456895,0.08098291285060256,0.3580955797718011,0.38218580190425605,0.3530839967199114,0.3497664244070901,0.3814467643641736,0.3656609059111131
36,0.005715924286233398,72,1337,681,1.2729656758128873,0.28171259343550054,0.012971610613373657,0.22704935684103916,0.19139339817083298,0.20457101499699026,0.0823020259422629,0.3411303814727228,0.29457870280235515,0.33786796836998795,0.32520224798775244,0.3472885174375135,0.35412561149635247
37,-0.00973383657919073,72,1360,691,1.2729656758128873,0.283603873724594,0.013139935965332637,0.22644178273332147,0.19545457572461608,0.2037051155696882,0.07765471628244794,0.34316556483196725,0.31631555519136006,0.33451112931110333,0.3369321339173538,0.34954680659557447,0.3278967138513445
38,0.037117681686441625,72,1382,699,1.2729656758128873,0.28240312206818147,0.01313568317506832,0.22521610276293014,0.19333041621516886,0.20422068519740028,0.08169399058124746,0.33834808180748416,0.3260306945907,0.3220975993774657,0.3297900245977735,0.3538096313994149,0.3545330827577587
39,0.004107396586822498,73,1403,707,1.3093333199837622,0.28246581269131005,0.012646359855925762,0.22551123061758038,0.1933521069261836,0.19945017963877687,0.08657431027022403,0.3531004818128018,0.29231250740276327,0.34947199382385574,0.349471625733437,0.36417195433828714,0.3842751423464789
40,0.035274314878883405,73,1426,713,1.3093333199837622,0.2779077977705842,0.013575020594795295,0.2267114228448154,0.1925863376524126,0.2061392163187127,0.0830802048186824,0.36351059260193086,0.3264323193268267,0.36750208703695114,0.35904765976410713,0.38125287132925173,0.37707036661707183
41,0.10178144618517714,73,1450,720,1.3093333199837622,0.2770763435137518,0.013033052979850947,0.22529839116590572,0.1963517054857261,0.21071393497850055,0.07752657187626896,0.37808282374518354,0.31513603811002877,0.37724845165541704,0.38311649207155546,0.41386470504622064,0.3526585345158083
42,0.05747950493526016,73,1472,728,1.3093333199837622,0.2763818966489218,0.01227942059311089,0.22466887194116014,0.19389730069472164,0.21118840296903557,0.08158410715305096,0.3548251462687234,0.2621564643903692,0.3573253235775026,0.35797942114802334,0.3936056325017436,0.3628393621094044
43,0.08818606404977421,73,1493,739,1.3093333199837622,0.27391560011085886,0.011616081231740055,0.22845261420136,0.19366206352665602,0.21126807161374198,0.08108556931564166,0.34889416470918544,0.2602578723395009,0.3617833299890649,0.34672234792603285,0.39733925231766853,0.34849787707650387
44,0.039637499445286994,73,1517,752,1.3093333199837622,0.2746559228688115,0.011649831257440228,0.22874118387144107,0.19402692446506414,0.20787983353836975,0.08304630399887142,0.36188219974433183,0.27770053613585194,0.38514384916469446,0.36972706016236057,0.3980923024719329,0.38622388945636027
45,0.09518881891329446,74,1539,762,1.3470736479666092,0.27971336344159575,0.011138982774875843,0.22506427513474686,0.19392865844689133,0.20799509019790222,0.08215963000398267,0.39085509710308175,0.26490602517188827,0.40168850645011855,0.39569853085470486,0.4286065299330127,0.4191920163878135
46,0.045941511496872846,74,1562,771,1.3470736479666092,0.28218103346407897,0.011234243017562479,0.22508972141713568,0.19075823584772011,0.20513606976711327,0.08560069648638559,0.38563306269185726,0.2740190399613811,0.37775970219246996,0.36655301457865286,0.39699252426562603,0.4426940717211344
47,0.04999903086420774,74,1587,782,1.3470736479666092,0.2841118072513678,0.01118165087998826,0.22557192465726775,0.1906477313691493,0.20268040981319702,0.08580647602902684,0.3826428129769867,0.2903965297602739,0.3743748231112961,0.3735621360664493,0.39406012235776156,0.43627049116923033
48,0.04546181127027058,74,1608,795,1.3470736479666092,0.28577830886735456,0.01265923386039532,0.22316294025597314,0.19200676216394624,0.20270479141106346,0.08368796344126449,0.364312873636346,0.3014687794799096,0.35069911027750317,0.3540471399472834,0.3762407406249254,0.37554548241920793
49,0.10029234430757489,74,1630,807,1.3470736479666092,0.2872103087674217,0.01172691927123256,0.22334763270962757,0.19491406375063206,0.2027122324596949,0.08008884304139247,0.3712042439543635,0.24321910028157287,0.35323519516200497,0.3630880221542325,0.3813555323808715,0.34752492690398834
50,0.10029467675691763,74,1652,819,1.3470736479666092,0.2856605019831784,0.01128223133344568,0.2234207039933797,0.19167321161006512,0.2066166461052378,0.08134670497469457,0.36480620487830057,0.23579228549371095,0.34312020488003486,0.34564328719475107,0.37140192964625035,0.34750830310603925
51,0.07680571880522033,74,1674,829,1.3470736479666092,0.29268619177424476,0.01502017714854677,0.21680919281739633,0.19357566081938157,0.20094867731202598,0.08096010012840162,0.340209447265917,0.3984956324959469,0.30943391248608043,0.33615662306640987,0.33151349513031675,0.350324693891608
52,0.14789311292485377,74,1695,839,1.3470736479666092,0.28678855667451386,0.012429121319821749,0.21956968472141028,0.19357273329145774,0.2086742119220217,0.07896569207077184,0.31226190264982134,0.25716828151724236,0.2926969914386682,0.3055874726898735,0.3152213058812113,0.31027241095305713
53,0.13058127453428775,75,1713,848,1.3862943611198906,0.2884870635148407,0.01265822467916532,0.216332856622481,0.19992587872272796,0.20602145499478391,0.07657452146599941,0.34198391031120556,0.29308435699257884,0.31415015056371043,0.34170148629089175,0.3368867044111711,0.3173319781000875
54,0.1314928291020393,75,1733,859,1.3862943611198906,0.2876705459574283,0.013508249870405371,0.21965719228983477,0.1972428819114708,0.2039307730117557,0.07799035695910447,0.3468000701274788,0.2985290766050658,0.3177163568198916,0.3337883113622116,0.32936944126412776,0.3391363402526117
55,0.17806408860383827,76,1752,871,1.4271163556401458,0.28896092367093323,0.012254377257746217,0.21835868611701084,0.19779973548932608,0.19945146475471442,0.08317481271026941,0.34317987440598313,0.2501151493294222,0.31520942933880663,0.3308922303235499,0.30846849442598484,0.3796092327324949
56,0.09000624942887514,77,1768,885,1.4696759700589417,0.2874395285439974,0.01278462084061062,0.21970316204670864,0.19686248333393588,0.19454637406972516,0.08866383116502032,0.3165423547150858,0.2346441292525665,0.29373880660432816,0.2994607139271703,0.27776067318606495,0.36528996366375155
57,0.10897144605762213,77,1785,897,1.4696759700589417,0.2908606484397088,0.011690679776448639,0.2261399336344198,0.18902316352398668,0.19345573004110841,0.08882984458432706,0.28888938460553876,0.20963245707717856,0.2756911574416309,0.2627987671133311,0.25438859724506946,0.32781130897415967
58,0.09696483445593218,78,1799,908,1.5141277326297755,0.2880720391144825,0.011739031012108568,0.23291897480532783,0.18609113798115795,0.19728503568394995,0.0838937814029718,0.3073904405182101,0.24997452602786158,0.30554587196880495,0.2744977058172845,0.28160964825533985,0.34526880340922583
59,0.09791354485174601,78,1813,918,1.5141277326297755,0.28542102377667466,0.010438658072857994,0.23243523225014484,0.19170124791059784,0.20269132913579477,0.07731250885392775,0.30787645047082873,0.22148621530711712,0.30690226311205127,0.2831162406223111,0.29366460350305,0.3046178541983665
60,0.08295537391488668,78,1828,931,1.5141277326297755,0.2840036569659981,0.009132800458041348,0.23113699062182994,0.19229997857346304,0.20292495318344894,0.08050162019721709,0.3221714596020469,0.21114837814535928,0.3229927632699856,0.3008444439255975,0.3064899735310345,0.3120654946114686
61,0.04691626232662486,78,1843,941,1.5141277326297755,0.2824280134729269,0.011608212816059598,0.23290330023467595,0.18541261127214928,0.2006535770105893,0.08699428519359546,0.3215845685456742,0.2747799470485815,0.32776422674622757,0.28883708187150736,0.29848223050213374,0.361787394615733
62,-0.019772366819974664,78,1858,952,1.5141277326297755,0.2852046741605752,0.01298191819859816,0.2388338617762834,0.18500751690136674,0.19790405808104067,0.08006797088213305,0.34900161707780886,0.3803945184836577,0.3738100204164829,0.32161180492504043,0.3207113545852104,0.3599294890808178
63,-0.018512299320432513,78,1878,963,1.5141277326297755,0.2859197593802833,0.012055960278456812,0.24050936893598954,0.18390787158781605,0.19446603223901054,0.08314100757844087,0.3667377464890407,0.35494978246412723,0.3958420871863183,0.34908931246603253,0.34074859602394314,0.3961207633160834
64,-0.05953755797496557,78,1893,974,1.5141277326297755,0.2872462940827692,0.012692302167192429,0.23604412133251695,0.1855326421784548,0.19251085153234548,0.08597378870671829,0.36663940020183067,0.39956348094848043,0.39012714595694675,0.35085484135255635,0.33765778280378156,0.40825995438037926
65,-0.04642663542516253,79,1909,987,1.5606477482646686,0.28352638866966434,0.01157368924750087,0.23501762499464554,0.18747475772069117,0.1952432188678801,0.08716432049961734,0.40729766949551355,0.3799049273708128,0.4327841435170766,0.3795009135815685,0.3844899309648912,0.47921478300433096
66,-0.054240386518608436,79,1924,998,1.5606477482646686,0.28464347864585593,0.011903578342190663,0.23489898060176984,0.18974147257131485,0.19418352777902362,0.08462896205984358,0.44691459819858836,0.37715916897328094,0.46731794187183606,0.41702995287560457,0.41953375246302627,0.47522571931517305
67,-0.052657661215133836,79,1941,1009,1.5606477482646686,0.28602849028275606,0.01290287564115953,0.23339573587231144,0.1930717588286478,0.19453455320264873,0.0800665861724726,0.45581175601976787,0.4382049146691633,0.4715315220006361,0.4277533071945981,0.4148657296055512,0.44840011882936115
