iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,-0.028376452468641285,5,60,38,0.051293294387550536,0.2822578897170098,0.012224619082733892,0.22538841304488344,0.19392757694504356,0.20091899806891725,0.08528250314140699,0.17141725194975077,0.16493112151781963,0.17099207513450698,0.17220701343950043,0.16150133671126973,0.1803427769809436
2,-0.01007476707645395,11,118,70,0.11653381625595152,0.28065706681294034,0.01246688640472418,0.225813979907558,0.2061318312085192,0.19667925584548535,0.07825097982077206,0.2370338081177374,0.26086865094610134,0.23968166798499102,0.26314987892268216,0.22375894329415125,0.23907429139414
3,-0.0782289512335366,14,179,107,0.15082288973458363,0.2782881771521956,0.01179876066903813,0.21614664360320796,0.20603931094159011,0.2059440363780161,0.0817830712559526,0.2426680172950333,0.20296969705212592,0.23684762507574314,0.27401136048110436,0.24685085973456894,0.24646598437438869
4,-0.09642409261373905,17,235,139,0.18632957819149346,0.2801891290278866,0.0105587693815405,0.21542182813734392,0.2066346841054999,0.20265941093518852,0.08453617841253956,0.2671255779735321,0.19135038552709954,0.2601306610890295,0.3007788046955356,0.27292095863066973,0.26939117473773927
5,-0.14599162168740412,24,284,171,0.2744368457017603,0.28358511666293895,0.01094467593479961,0.2190805894479606,0.20019377369381572,0.1998831075216179,0.08631273673886927,0.30705493535857703,0.21906659338178822,0.2974606410598414,0.3156530656046221,0.3014992059097201,0.32104067967698957
6,-0.07396800114535931,26,339,199,0.3011050927839216,0.2848574688580398,0.010515510630739154,0.22562462222544086,0.19431363394331483,0.1977164576311178,0.08697230671134493,0.32137233734906995,0.23265528100760946,0.3175205919107541,0.3152917924871156,0.3130665803943559,0.37006937840526954
7,-0.10353469441200341,30,392,226,0.3566749439387324,0.2848468008420895,0.010656773313045344,0.2226643873347438,0.19341323214212594,0.20339056250829288,0.08502824385969943,0.34992563336125604,0.26638478064928656,0.33786043998002263,0.3380874679795095,0.3506317378836228,0.3846011440292689
8,-0.08089440840150816,31,445,254,0.371063681390832,0.28607437108403444,0.010569758902609685,0.21820121906072354,0.1876379626795505,0.2086448521078912,0.08887183616518966,0.3623328889145282,0.3110007399168761,0.3350416589028467,0.3451571251789652,0.3844408401597399,0.4217742830864392
9,-0.04686774586047737,32,498,282,0.3856624808119847,0.28022709855910016,0.011192251333942149,0.21577770153569542,0.192140285817736,0.21413256572440856,0.08653009702911514,0.3726565172834007,0.33040025531772144,0.3435281578768934,0.3613987235453415,0.4137333215057709,0.431461082674209
10,0.01241440906149887,32,550,307,0.3856624808119847,0.2812855598234059,0.011869928292647065,0.2133496255549292,0.19481802387210856,0.21414118614058403,0.08453567631632435,0.3793415262984978,0.3641182930852149,0.34628852468617366,0.38163762196233025,0.4167418567122767,0.4357866952399871
11,0.02412486180000063,34,601,329,0.4155154439616659,0.2808488063686489,0.01359011737196902,0.21664363433893039,0.19631113521178847,0.21188380870811346,0.08072249800054901,0.36833765880765007,0.41934286753474387,0.3391441385339171,0.3729109151573195,0.3998738644740077,0.39333800704320626
12,-0.009305899927099839,37,650,353,0.4620354595965587,0.2806220044938087,0.01336389740614745,0.2187093181509262,0.19245667426286284,0.21153509311399865,0.0833130125722586,0.3880790979965454,0.48475531209043393,0.3654057650570548,0.3649215822079681,0.4242342914505957,0.42445379113843057
13,-0.02798807002360509,38,698,378,0.4780358009429998,0.28156457940640606,0.012952166236675246,0.22465490140323555,0.19122827309353047,0.2094455260409345,0.08015455381921892,0.4092918218425449,0.44123948688532677,0.4023669537689597,0.3869769832123654,0.43778138438196257,0.4139869492970757
14,0.043497323501112246,41,745,403,0.5276327420823718,0.2838299550209683,0.014127590289184722,0.22560579146506188,0.18848672989189855,0.20689196615523311,0.08105796717765405,0.4089216761366837,0.5009276812104907,0.40206769223326466,0.37965087369856926,0.4325892661861254,0.4195992893347074
15,-0.014029500271194748,41,788,427,0.5276327420823718,0.2856975102791704,0.014002630916101036,0.22333815727099393,0.187104865605417,0.20651564183664553,0.08334119409167408,0.38170794237351346,0.4891960600227163,0.37075289285512714,0.3553711607803927,0.4048923710598404,0.41696074953846934
16,0.018769035098438584,43,832,452,0.5621189181535412,0.2826965112507578,0.013360978427900268,0.22110791826694892,0.19060084214988623,0.20623455141538155,0.08599919848912539,0.3935064321205465,0.42232076528672136,0.38532620928820294,0.3800586652921658,0.42691083296118276,0.449489677617766
17,-0.0007566176531357183,44,875,475,0.5798184952529422,0.28086877943192173,0.013766872686295744,0.21895584320303682,0.1927154679962385,0.20631214094826641,0.08738089573423981,0.38579830917363567,0.4911723448262697,0.371727456424155,0.3810810019600408,0.41971356838001267,0.466600631782825
18,0.030362640522255367,46,915,495,0.616186139423817,0.2793513501106218,0.013260712169191145,0.21901125896719892,0.1962998972314754,0.207029052552516,0.08504772896899683,0.365725236546719,0.3937390494507632,0.35076936043855583,0.36342910242692383,0.39311270602810083,0.42340662086560965
19,0.017836174693323256,46,956,515,0.616186139423817,0.2817025857001375,0.012769212678218268,0.22069753962985666,0.1984434173816065,0.20546432999479253,0.08092291461538854,0.38742633090807577,0.43330484587901846,0.3711089095565578,0.3854827964161439,0.4056993896001023,0.41438022240181943
20,-0.13980201344656773,47,999,535,0.6348782724359695,0.28190977558503566,0.014354774491237393,0.2207801642655344,0.193857459366817,0.2023087354699848,0.08678909082138986,0.3691350132863148,0.5159284409152597,0.3484843050434464,0.36468179789177735,0.38213343748730055,0.4476418033023112
21,-0.0432543513558922,49,1038,555,0.6733445532637655,0.2822399507406503,0.014981616225480325,0.22093509003361372,0.1919467659029283,0.20022768881154068,0.08966888828578577,0.3704669778313135,0.5449451416204752,0.3549291464336168,0.3638681460033505,0.37354766826421487,0.46177244176523796
22,-0.06047472503070968,50,1078,573,0.6931471805599453,0.28587600225047477,0.013934366507593896,0.21661878136374876,0.19795590127038826,0.19914553873297172,0.08646940987482277,0.3846197979865816,0.42336876783634547,0.34943544535986154,0.3869239872246932,0.3743912794576548,0.4288393106265852
23,-0.06177370804751813,51,1117,593,0.7133498878774648,0.28741677914323666,0.013536344530868001,0.2147563100672257,0.19626759103410715,0.20160120866963568,0.0864217665549281,0.3736604275171377,0.372777064725818,0.337313238929171,0.37522425806726545,0.37441906311694745,0.4203716391248573
24,-0.06396407386532793,51,1153,613,0.7133498878774648,0.28720967909012396,0.01261460135069954,0.21404595871684212,0.19491649657650237,0.2034793040275259,0.08773396023830256,0.36862000062253886,0.32466183844311736,0.3329690830298428,0.36527301332642126,0.3698736285249367,0.421778303365331
25,-0.051588075214511225,52,1191,631,0.7339691750802005,0.2889805356030301,0.011617338691251772,0.21488132949368405,0.19258201886675186,0.20426932758490887,0.08766944976037203,0.3657768198470042,0.31390965736927917,0.3319975655849133,0.35676693333042825,0.3641724638119288,0.4038077088336936
26,-0.07490183527677625,53,1224,651,0.7550225842780328,0.2906366471259406,0.01144301634489303,0.21887212034359074,0.18639014252442349,0.20841338913107046,0.08424468453007966,0.35230397828755594,0.3014808231189863,0.3252950632566174,0.3233188463502597,0.34814253242885673,0.3542439911280251
27,-0.08694261320661735,54,1258,671,0.7765287894989964,0.2891358137145072,0.011826628949797142,0.21814130739413687,0.18939954743968165,0.20868624311371195,0.08281045938816435,0.3644690688816504,0.2869920260633982,0.33582912811971505,0.33220688942182286,0.36759181561520077,0.37401750268572037
28,-0.040815299435623134,57,1291,687,0.8439700702945289,0.2881647658581481,0.012106368850071063,0.21643548500355939,0.18862238484207147,0.20846929665867614,0.08620169878747236,0.37586521575607995,0.29379155942371044,0.35139985526213163,0.3448735747369451,0.3785132060394828,0.41068415322260093
