iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,-0.003799822892452109,4,65,40,0.04082199452025513,0.2822578897170098,0.01222461908273389,0.22538841304488344,0.19392757694504356,0.2009189980689173,0.08528250314140698,0.17141725194975077,0.16493112151781963,0.17099207513450687,0.17220701343950043,0.16150133671126976,0.18034277698094356
2,0.012089005560862773,9,125,75,0.09431067947124132,0.284371093070643,0.011048324508917818,0.22049857873245307,0.2014294684121093,0.1978640707366955,0.08478846453918011,0.22184979804457836,0.16817576171584045,0.21472584832670463,0.2386865517031719,0.21002890092629947,0.23574964638600931
3,0.020782586284061443,21,178,106,0.23572233352106986,0.2838865569213062,0.009260635747763769,0.22196651134307072,0.20111345027756458,0.20500242771084368,0.07877041799945152,0.2689730171197442,0.1372652486667585,0.2668275031781337,0.29029522877706054,0.26508590325242126,0.26393487708014596
4,0.08250911247186689,25,225,134,0.2876820724517809,0.28593695040716605,0.01170266191862108,0.22337935468850917,0.19817377230375635,0.20929375171707387,0.07151350896487549,0.3110401334694673,0.23794969396969126,0.30474728940160306,0.32329369393307855,0.31499940807946364,0.27405368398716057
5,0.049486244550513064,30,271,162,0.3566749439387324,0.2854258827545154,0.012691982228321703,0.22184557797405421,0.1997083736932385,0.2077187014695859,0.07260948188028263,0.3422100237255234,0.31342840045212833,0.3289471080690063,0.36179107143967004,0.3458885967023911,0.2840493475823272
6,0.06362218764558837,30,321,190,0.3566749439387324,0.2879286096338592,0.014157733882578235,0.22038922403725636,0.19953653741501914,0.20464412587252476,0.07334376915876033,0.34592279675942844,0.3812290344727939,0.3295488054533068,0.36202162334047827,0.33909955585911283,0.31062369705924664
7,0.06947651613145203,34,365,215,0.4155154439616659,0.28575840301947714,0.01520201928348099,0.22225080800948088,0.19732099371685952,0.2037396541954969,0.07572812177521032,0.3544446116609971,0.43062417052365026,0.3413570665286992,0.3711416942252437,0.34982236249645,0.3420544478136636
8,0.08800559706320842,37,405,241,0.4620354595965587,0.2835443065512754,0.013986968497019601,0.2282447076339389,0.19455549947709175,0.20275169292011086,0.076916824920564,0.354091219250381,0.3805855958008894,0.354257151764241,0.36353712700696383,0.3466919727675927,0.3447364563701118
9,0.03860443922933927,40,447,266,0.5108256237659907,0.2862859919497535,0.014120149715139186,0.22668046197688568,0.19366286963376086,0.20082053484972104,0.07842999187474119,0.36973510181104474,0.43117378591649164,0.36735298069111505,0.3772496470754873,0.36290084488132124,0.3830199849645988
10,0.02271631969118125,40,490,289,0.5108256237659907,0.2863684200095323,0.014676074896073385,0.22918759882447817,0.1934037664819538,0.1984532917958004,0.07791084799216293,0.3478076897666901,0.44149754127686336,0.34836475448650855,0.3529069096156159,0.3365428284009843,0.3581736142454397
11,0.029347945147724906,40,530,312,0.5108256237659907,0.2857663977948056,0.01358202119776411,0.22856806910385202,0.19695975695895881,0.19793634603618002,0.0771874089084379,0.35124610173684795,0.3734418231303615,0.3471146610115319,0.35471281894013307,0.3254106858661657,0.3523141947868468
12,0.016852213689710013,42,572,338,0.5447271754416719,0.28276446656621784,0.012692316758617078,0.2298724121195536,0.19201994271579728,0.20326997800777205,0.0793808838320422,0.3455735590556889,0.32269061241113267,0.34331543620400506,0.3458527593444944,0.3344349099184972,0.3533142147058573
13,0.05002593172687338,47,615,358,0.6348782724359695,0.2817160226170407,0.013427500068923164,0.22592045655754428,0.19461608378502054,0.1998935122481474,0.08442642472332154,0.36019314911881517,0.415916473235881,0.3470783594893223,0.368187126392926,0.3530202109026536,0.4082931773696599
14,0.028608403912218125,48,653,381,0.6539264674066639,0.27714170292236506,0.014250876178933072,0.2283829523606472,0.19635571716118605,0.20067411609859176,0.08319463527827753,0.3731065250500836,0.48588995220395464,0.3799395557091386,0.3907406056408018,0.3815887212038073,0.43564391555718235
15,0.047150488511767376,50,693,406,0.6931471805599453,0.2778919383233454,0.01326811829593467,0.2290777751306434,0.19486018869787688,0.2056924869170667,0.07920949263513136,0.37764819525084276,0.4514519998278547,0.3951001458903155,0.3952225145448968,0.4006544465307577,0.41130835814791683
16,-0.07703262777575072,52,728,429,0.7339691750802005,0.2770606091094054,0.013718866257265105,0.22932600557514407,0.19644451211130873,0.20362102468318088,0.07982898226369203,0.39008647090307763,0.4660096826347877,0.41287432739537216,0.4110912956448321,0.40498801626020986,0.426016437671781
17,0.020032268084305874,53,763,449,0.7550225842780328,0.2776534453360337,0.014776776018995222,0.2286038124250963,0.1967980631919607,0.20552919900557134,0.07663870402234153,0.3978285465181057,0.5296284662803677,0.4165864185333023,0.4186336604586633,0.4165779751331564,0.42063277826384576
18,-0.0009694941273911328,57,794,469,0.8439700702945289,0.2799032340224993,0.01312430209350579,0.2291706311706347,0.19669559528583,0.20230773831255353,0.07879849911497898,0.3860995987356393,0.37608302551983513,0.4030023722941642,0.40457197321751365,0.39498504136430157,0.4069983746760536
19,0.019183204480307366,58,823,491,0.867500567704723,0.2821156385437676,0.012921296939848906,0.22868957629775313,0.19876081110384383,0.19945409603080996,0.07805858108397781,0.3801653283851512,0.3511494195131358,0.3905147207756874,0.39059692888925246,0.3807359738167744,0.4054892162164074
20,0.019144302998937178,59,856,511,0.8915981192837834,0.28066652849254276,0.013208751395817907,0.22659904453805635,0.2011483128005788,0.1988572700612589,0.0795200927117472,0.3627309863605387,0.34317350004128355,0.3717201595360636,0.36806917533095573,0.35440725062085343,0.3890159151639177
21,0.03673396086774318,62,887,529,0.9675840262617056,0.28327877928110373,0.011026927066212997,0.23188074250521218,0.19551836125417693,0.19714055035547873,0.08115463953781665,0.3464142276093422,0.24719954254676396,0.35966264906272116,0.3413292365697585,0.32666056151984446,0.3628226743081351
22,0.07786238416691181,63,915,544,0.9942522733438669,0.28146701339187846,0.011311798809939261,0.2312160351662811,0.19513386965554214,0.19868354427024715,0.08218773870611214,0.36177182505361904,0.2851376262761211,0.38344477363273366,0.35037517144450087,0.3492504244998365,0.38563113261882437
23,0.09558101586155797,63,945,560,0.9942522733438669,0.2793140997793043,0.010032682716533294,0.23069126604031112,0.1953648455113744,0.19972291892269808,0.08487418702977703,0.33060128403417166,0.22232809574901574,0.3430037210392301,0.3281924315042563,0.3240290842520943,0.3724040279581978
24,0.06800858785574583,63,974,575,0.9942522733438669,0.2787065169302723,0.01101070898384755,0.22826997543635816,0.19924584054451508,0.20340366345861993,0.07936329464638527,0.3371483191595201,0.2810980049708401,0.33858159539796795,0.3391145592114139,0.3318824790332564,0.347737155159495
25,0.13532077208650517,64,1001,592,1.0216512475319814,0.27642486849917547,0.011856682201665561,0.22325841248798223,0.19897370953963173,0.20629865026977093,0.08318767700177113,0.34834526809218297,0.2993876961560997,0.3428061057457292,0.3589351497909203,0.35749080353434076,0.37678519018764534
26,0.11288655207743864,65,1026,606,1.0498221244986778,0.2759655594445237,0.013081884510419618,0.22675556741530192,0.20059791821988646,0.20694807522240913,0.07665099518746003,0.36351465692384505,0.3849587189506101,0.3573371173716168,0.37614383724746453,0.36950520132617515,0.3520121835934135
27,0.11145132862077095,67,1050,619,1.1086626245216114,0.279136717015172,0.014180283680509382,0.22938880983773746,0.19672088793484305,0.20705355925845895,0.07351974227327787,0.3787104716976206,0.4694361157032449,0.3773274133556024,0.38587929268044546,0.3861391282221677,0.3393199151321568
28,0.055997521564675024,67,1079,636,1.1086626245216114,0.2809818141221358,0.013074125421758348,0.22993750540174868,0.19782850281516842,0.20299931814399214,0.07517873409519689,0.3858313978746977,0.44981861341954904,0.38073254697685405,0.38445027346713917,0.380599843188763,0.35554768630693745
29,0.12852477349447158,69,1104,654,1.1711829815029449,0.28117726725991565,0.012627219030543192,0.2298590631678145,0.19882791433511723,0.20604344913533199,0.07146508707127511,0.39666187244564816,0.4369668924431119,0.39629290834784137,0.40581159360168506,0.4078952857116103,0.3360308690507806
30,0.07625208812561117,71,1127,671,1.2378743560016172,0.2832873934886763,0.010974960848709024,0.22846685617514997,0.1983185943828405,0.2113853263357901,0.06756686876883147,0.4037389428218024,0.34820099609934974,0.39586585973088245,0.41041813114550413,0.4291851805203439,0.3136485726706331
31,0.16865760392548945,72,1151,686,1.2729656758128873,0.28347394675009047,0.011252850149391255,0.23218628185379353,0.19370220030588886,0.21270728293806698,0.0666774380027653,0.3916816807168289,0.3916950218085972,0.3896502122992151,0.3889287236143633,0.4166135417622804,0.31053192561642895
32,0.10621915859279603,75,1171,698,1.3862943611198906,0.2830069785224176,0.01092331572740473,0.23535990586205932,0.19216128964441326,0.21130656056149696,0.06724194968220587,0.3689528233127597,0.29142688980115267,0.37068161484272033,0.35581591940761154,0.38784238265357684,0.28615358173546795
