iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_religion,layer_interdependences_neighbours,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_religion,layer_polarisations_neighbours,layer_polarisations_cultural
63,-0.06253224890768055,96,1888,2024,3.2188758248681997,0.1990624895674948,0.20134871877108204,0.2004929948825433,0.19873823313007166,0.20035756364880591,0.4519331560765926,0.4519331560765926,0.4519331560765926,0.4519331560765926,0.4519331560765926
64,-0.02667466693978008,96,1892,2028,3.2188758248681997,0.19898788865362105,0.2012710359751958,0.20060413359862525,0.19850151377764033,0.2006354279949174,0.4407475778933781,0.4407475778933781,0.4407475778933781,0.4407475778933781,0.4407475778933781
65,-0.047781220128130804,96,1895,2031,3.2188758248681997,0.19894497346809184,0.2012768323737207,0.20060102978084873,0.1985626949818364,0.20061446939550387,0.4329231761235015,0.4329231761235015,0.4329231761235015,0.4329231761235015,0.4329231761235015
66,-0.03181733341920046,96,1899,2034,3.2188758248681997,0.19881405629232132,0.20131400471188954,0.20062646911480617,0.19891668841932847,0.2003287814616544,0.4208515849527945,0.4208515849527945,0.4208515849527945,0.4208515849527945,0.4208515849527945
67,-0.050709880236200135,97,1902,2036,3.506557897319981,0.19887294246638865,0.20135683395748735,0.20065735539766363,0.19869124756118375,0.20042162061727334,0.4115303672744971,0.4115303672744971,0.4115303672744971,0.4115303672744971,0.4115303672744971
68,0.019088416030267716,97,1905,2039,3.506557897319981,0.1994129817072039,0.20097786242419718,0.20081603484751384,0.1987542406483049,0.20003888037278247,0.40810645383746136,0.40810645383746136,0.40810645383746136,0.40810645383746136,0.40810645383746136
69,0.007429057629156749,98,1907,2041,3.912023005428145,0.19963343398205385,0.20086960311174684,0.20099331392749173,0.1987877503186796,0.1997158986600295,0.39939904993671455,0.39939904993671455,0.39939904993671455,0.39939904993671455,0.39939904993671455
70,0.03322353089074182,98,1909,2043,3.912023005428145,0.19969428151631094,0.200771073690719,0.20108300813411706,0.19866406322272723,0.19978757343612444,0.4003903080182776,0.4003903080182776,0.4003903080182776,0.4003903080182776,0.4003903080182776
71,0.005545824603650734,98,1911,2045,3.912023005428145,0.19922468120526826,0.20085624266363922,0.20166686768390119,0.19847694042183303,0.1997752680253581,0.3995804171051474,0.3995804171051474,0.3995804171051474,0.3995804171051474,0.3995804171051474
72,0.04054834967943645,98,1913,2047,3.912023005428145,0.19937155370878074,0.20082095416718576,0.20147207859108754,0.19865415570537057,0.19968125782757298,0.41930796820530386,0.41930796820530386,0.41930796820530386,0.41930796820530386,0.41930796820530386
73,0.017892508382718927,98,1915,2049,3.912023005428145,0.19945298094776567,0.20101372550560892,0.2014209879305084,0.19873129121468172,0.19938101440143274,0.41381435023415186,0.41381435023415186,0.41381435023415186,0.41381435023415186,0.41381435023415186
