iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,0.05132635789452145,4,66,43,0.04082199452025513,0.28269788960561265,0.012518344187131507,0.22733964313849692,0.19864174911299354,0.19312590642797253,0.0856764675277903,0.17648341703094725,0.1603168315932287,0.17775093490497368,0.18503039661550322,0.159050561799912,0.18897004775553017
2,-0.011688635988570457,9,127,79,0.09431067947124132,0.2800345703648872,0.011747191270775578,0.2265093750518437,0.20546719065130284,0.1967077930555332,0.07953387960565411,0.22506830407011852,0.2310483375239654,0.23303822928300574,0.24537243933371092,0.21353098462429645,0.24353938776787992
3,0.0635187259970042,14,192,115,0.15082288973458363,0.28192414852241526,0.009814740082683127,0.22876397840777127,0.20656124407292986,0.19611754200011625,0.07681834691408275,0.27406922710788756,0.2049391155144354,0.2817453174370182,0.2998705665932061,0.26460720838904456,0.2660906303372248
4,-0.00846281398048488,22,253,144,0.24846135929849963,0.2769730881159666,0.010344714360349502,0.22897618668505135,0.20563555389742572,0.19922038816899656,0.07885006877221179,0.3090749780620598,0.2832399116016455,0.32244110449139274,0.3367426696774933,0.3161057419483536,0.30908963716047816
5,0.07579088245609332,23,315,176,0.2613647641344075,0.2779678508450956,0.007941890444493564,0.2308924847520048,0.1982332771384647,0.20653439651329275,0.07843010030664935,0.32301962470226203,0.2102308283919586,0.34279108868294694,0.3320237401935868,0.333253303094439,0.31594388353029496
6,0.05738020968309988,26,371,201,0.3011050927839216,0.27755965447247066,0.00816322491656483,0.23200473277976194,0.19539608288773583,0.2123908206915746,0.07448548425189222,0.3128413774428566,0.19486340932158794,0.32854552117044017,0.32331071710383064,0.3358417177497762,0.2844528394841552
7,0.1316490518197528,27,424,228,0.31471074483970024,0.27686797025695686,0.008483535810037605,0.23229126987938065,0.19688546710388966,0.21069739903353188,0.0747743579162031,0.3218212952912258,0.20212985542812917,0.33799921612052014,0.33560953373267133,0.3545351407586678,0.28715384951227385
8,0.04054794451019315,33,474,259,0.40047756659712536,0.2752135547933754,0.010164753268112765,0.23168879100937162,0.19354867357405517,0.21501723461560618,0.07436699273947743,0.3136231484903808,0.2263891579915701,0.3364362818234354,0.32161258738536874,0.3598349461911444,0.2905279900470685
9,0.1275032157890906,36,522,287,0.44628710262841953,0.27524678924682344,0.010979177843603055,0.22648884250108467,0.196463189941975,0.21642053135902758,0.07440146910748024,0.3277204466567175,0.2868716749529555,0.34283968116246244,0.34227052691802956,0.37937251597772237,0.2806048241671636
10,0.1267447094155433,39,566,314,0.49429632181478017,0.27325478559315386,0.012575125414686479,0.2277910250325295,0.20219249509626935,0.22059078743435026,0.063595781429008,0.3402405879785021,0.33329372343321706,0.36156016122846224,0.37808697992106793,0.41154035856255095,0.23801955454508614
11,0.10518523437923484,42,608,336,0.5447271754416719,0.27077251348198816,0.013242693541924136,0.23218359134204897,0.20133422971810042,0.21829817183039413,0.0641688000855421,0.3504537735454143,0.36083161602366853,0.38770528103793217,0.39292993410126414,0.42311683389915,0.24950783984534616
12,0.0945846487894001,43,648,357,0.5621189181535412,0.2756333869744968,0.012471130411016466,0.22829693086336536,0.19848262312773507,0.2165459253543109,0.06857000326907253,0.3694506559675104,0.3402191496848271,0.4005990306363605,0.40444279038301517,0.43302894199437647,0.28082355002609083
13,0.11153818049522261,47,685,376,0.6348782724359695,0.28142035305009033,0.013066005716280988,0.22888717394926714,0.1978180277087157,0.2124206032809132,0.06638783629472797,0.3861409849371549,0.3747294438951556,0.41337307322408134,0.40955797254990056,0.4275868820278691,0.26981480348947046
14,0.06504982009962895,47,722,397,0.6348782724359695,0.28315671426577244,0.010795766719062518,0.22993547016144705,0.1985487571461889,0.21013117387795782,0.06743211782956633,0.3940749682268328,0.24800182538039858,0.41965500350550133,0.42797161257959104,0.42555386255594824,0.2813523473909904
15,0.04336346339908238,48,759,414,0.6539264674066639,0.280865520802895,0.011209592897419443,0.22872279709965052,0.20482797184012072,0.20672310005057004,0.06765101730934295,0.3914082725767758,0.23980357188787396,0.41973647608290077,0.4376833861838926,0.42204611554799637,0.28538249612041183
16,0.0701100972040258,48,798,434,0.6539264674066639,0.2794366823281598,0.011879623041417754,0.22879987679476443,0.2025077017389364,0.21207167853088807,0.0653044375658301,0.3800055047813359,0.2786143376001679,0.40169266396164727,0.4117848099047513,0.42803294920182233,0.28469211216712953
17,0.010053217443927802,49,835,457,0.6733445532637655,0.27646347956057943,0.013273459840248164,0.22107320836906771,0.20569994539816427,0.20901071263576024,0.07447919419618229,0.36109490669290895,0.33655173299865104,0.37007467990659565,0.4097829773318864,0.3932738156796659,0.30789915117395245
18,0.09836555825859594,49,874,481,0.6733445532637655,0.2762133776745735,0.01273382478569165,0.21931074874127818,0.209471277839095,0.21096051090281984,0.07131026005653801,0.34172276260107687,0.33866649459892323,0.33956694640495505,0.397127031178944,0.38003042883213894,0.2825808692686848
19,0.047981787224427565,50,913,502,0.6931471805599453,0.27478821694785666,0.013407940369981858,0.22064477142461603,0.20701167695489447,0.20828205026280128,0.07586534403984815,0.3594597802157925,0.40260719601641176,0.3604259717523197,0.4109849105107409,0.39976435490078327,0.31798780023812656
20,-0.00333828688584369,50,952,521,0.6931471805599453,0.2777754737819542,0.012379675816532503,0.22313164221273352,0.20288388863269316,0.2088087863805241,0.07502053317555847,0.35925969396047713,0.30436709571467546,0.370483146786885,0.39257357161950923,0.399256851818091,0.3018664117030299
21,0.04098510930729945,53,989,542,0.7550225842780328,0.27691097351086374,0.011369944195012239,0.22299524255259173,0.19997440739801123,0.21236038378316446,0.07638904856035394,0.37396180816001784,0.30179408588178425,0.3824690584123728,0.4009405870376205,0.43144487756679173,0.3256135813051668
22,-0.035912109262166744,54,1022,561,0.7765287894989964,0.2771229874632703,0.00996804221998707,0.22543183857146873,0.19529407646713176,0.2163533351432947,0.07582972013484664,0.3712821351459379,0.21569853376149412,0.3821091891885935,0.382588036345801,0.43790500113514397,0.30774708133619627
23,-0.013359122328512756,55,1057,580,0.7985076962177717,0.27429415527030604,0.012292026057437294,0.22272164316105716,0.19995803826017713,0.2115825016853931,0.07915163556562609,0.3375980162594162,0.2975287820619303,0.343076288205644,0.36429508268931815,0.3842960730403103,0.30254564291369884
24,-0.0724756366713984,58,1086,597,0.867500567704723,0.27323438347768614,0.013332685453333671,0.22348262333879543,0.20323658981701742,0.2099249795275462,0.0767887383856233,0.3181239534543847,0.29190689235196815,0.3166318388860058,0.34846622530003263,0.35605371756019116,0.280103626321763
25,-0.09120411628090759,58,1114,613,0.867500567704723,0.2738230122852414,0.013894239520037155,0.22133275808678055,0.2004581351273266,0.20953003608966883,0.08096181889094851,0.3195781232647331,0.36607358084798364,0.3123688025226805,0.3464384505443395,0.3561144784391645,0.3033717111786782
26,-0.11240767691991888,58,1141,631,0.867500567704723,0.27532865312046545,0.014277127409659328,0.21812312951070212,0.20191412677502382,0.20503524122080496,0.0853217219633409,0.34032306453929073,0.41457324800426,0.33225808742741003,0.3743025199522539,0.38046511888259427,0.35587003799458594
27,-0.07788264749390018,59,1169,648,0.8915981192837834,0.28010193677027245,0.013160675848379577,0.2193381200366659,0.20218685327557812,0.20325387704789719,0.08195853702120566,0.33534025730008465,0.31758812552615034,0.3222989961202447,0.3605003059887064,0.3607345067737335,0.3392765280274447
28,-0.03000763789858133,60,1194,666,0.916290731874155,0.27960672258363056,0.014528316483219067,0.22291532341087786,0.1992002385344756,0.20604220164337372,0.07770719734442481,0.3526466886321531,0.4602405772355891,0.3351015422893567,0.37577267917157026,0.38079583513855386,0.331765167413181
