iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
28,-0.012015383060700073,66,1115,645,1.07880966137193,0.2909717807101604,0.012400768251398214,0.23498503737315232,0.1853456990524426,0.20057389680084334,0.07572281781200613,0.37523776538170295,0.29165993263080686,0.4041455003743435,0.3289392630796459,0.37173479970036494,0.32327783932888976
29,-0.020525980671615804,67,1138,659,1.1086626245216114,0.2884552623919978,0.012907365362824505,0.23058751077441378,0.1865886712449838,0.2049598630868771,0.07650132713890315,0.38036152850553423,0.3351152163358996,0.4043773739354129,0.34730911808549225,0.3873862094512186,0.3456327510081303
30,-0.009312206472550936,67,1160,674,1.1086626245216114,0.28966356282995287,0.011117169004894926,0.23403264508345126,0.18592843988403362,0.20547454990915345,0.07378363328851721,0.358064822683007,0.24711108869710116,0.3730694238813907,0.3162870053655482,0.3538832306181301,0.3141929389391658
31,-0.016849533039893314,67,1182,688,1.1086626245216114,0.2876675275431363,0.009862546444732619,0.2336868913686415,0.18791701998469224,0.2045853455470031,0.07628066911179403,0.3624081458010251,0.19176693634751776,0.37736822234774836,0.32923157085460925,0.3576848664796159,0.33306305169741784
32,0.009377039019235952,69,1201,703,1.1711829815029449,0.2878505705173035,0.011197196236729573,0.2338759499213777,0.19194668206166962,0.19991463522028446,0.07521496604263586,0.38680858260681733,0.26272849596132486,0.4066572649793992,0.37366116708723507,0.3664119512193341,0.3454510853659227
33,-0.052719771284451176,71,1221,719,1.2378743560016172,0.2881570246055483,0.010793641540403775,0.23575864378124153,0.19154303432163908,0.20011867768500974,0.07362897806615627,0.4117646690709399,0.24864412130014493,0.43035800858762785,0.39265044178808706,0.399492074559382,0.35663386404709874
34,-0.008208255509074308,71,1245,734,1.2378743560016172,0.286429298349092,0.01164465504225616,0.2355443917898414,0.19413216623892784,0.2054688314311842,0.06678065714869973,0.41632756483555006,0.28617578288100554,0.4370550936946124,0.39482980503587606,0.41635951085402806,0.3154934246735074
35,0.03536885259200376,71,1266,749,1.2378743560016172,0.2852264363999096,0.011587606877509742,0.23609996027041444,0.19423239723142405,0.2021900682085123,0.07066353101223262,0.4291685624279708,0.3097540117203297,0.45721283751211184,0.40677827607380623,0.42210768440540203,0.356999558612581
36,-0.03257130458676503,71,1289,764,1.2378743560016172,0.2806583074347786,0.012789691669716836,0.23074395490545854,0.19958089534522452,0.1996873774435371,0.07653977320128631,0.41632407794555776,0.40109316271259604,0.44271333421260606,0.43010074994782055,0.408608003335746,0.40712118170599143
37,-0.0014675722660620024,71,1312,776,1.2378743560016172,0.2786247814855977,0.009778437980587836,0.23136006833948383,0.19795012523189218,0.19811828015709299,0.08416830680534776,0.3946398440134813,0.22580519247764827,0.4111773588295856,0.4026109336731878,0.37566421157519253,0.45289990416141546
