iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
1,0.008322614001829492,5,61,38,0.051293294387550536,0.2822578897170097,0.012224619082733888,0.22538841304488344,0.1939275769450436,0.20091899806891725,0.08528250314140698,0.17141725194975077,0.16493112151781958,0.17099207513450693,0.17220701343950043,0.16150133671126973,0.1803427769809436
2,-0.025696446926685792,11,117,71,0.11653381625595152,0.28024949248371495,0.010329638243550777,0.2262476771104453,0.20511747579880296,0.19530947720802383,0.08274623915545957,0.20343038560799875,0.15097011471415941,0.1995715616089615,0.2266871259712947,0.19148848257166876,0.21045760372348582
3,0.001498210225856491,14,175,106,0.15082288973458363,0.27982854602673074,0.009779847487228866,0.2245998508130686,0.20268694368489928,0.20100923403546214,0.08209557795260829,0.2350818415797911,0.14412045266728424,0.22775279081414637,0.2565991486985404,0.22627748350259766,0.23750179054387438
4,0.024349249495455975,19,231,139,0.2107210313156526,0.2793365327682272,0.009830114552417432,0.2218002843174621,0.20053060011816945,0.2010257799015772,0.08747668834214807,0.2723246777256992,0.2045184477252728,0.2645938130262325,0.29926248213436646,0.2713719772907675,0.3010849887525812
5,0.028798298298380213,22,285,168,0.24846135929849963,0.2780504390723556,0.012029778898431924,0.22087520267875208,0.19924655355269816,0.20251316834985625,0.08728485744790843,0.3023755469011321,0.26646599566477447,0.2913892988762492,0.32963665617192006,0.2946634884149047,0.31706585837736667
6,0.03397210721448984,24,335,198,0.2744368457017603,0.27999206655049724,0.011271284966824356,0.21670184789208247,0.20211253692776304,0.20730540217678672,0.08261686148604758,0.3040782222173938,0.27796552444827377,0.2874663547610294,0.32698087892056554,0.3058598228549133,0.3111764754439389
7,0.05602137673876451,25,388,228,0.2876820724517809,0.279908047205203,0.012062848846647886,0.21446541419099457,0.20760529985070855,0.20771941917428294,0.07823897073216518,0.3034637825048757,0.26906034158579045,0.2813538350294127,0.33605845300439674,0.3138694052213577,0.2932864346434448
8,-0.0037199681135369122,26,441,259,0.3011050927839216,0.2790677429722531,0.012637957010545244,0.2184457606822715,0.20753032678349476,0.20939453967104954,0.07292367288038948,0.3050831980066155,0.2645741115705285,0.2935380366727825,0.33666903969308754,0.33059467182731844,0.2640817457791657
9,0.0262683864981009,28,494,286,0.3285040669720361,0.27436572598419057,0.012666028224586321,0.21835939904398502,0.2056822445163162,0.21549622444265204,0.0734303777882726,0.2875061411270657,0.20647791075305794,0.2803691664662512,0.31979073968983707,0.32687218759341635,0.23894479049322506
10,-0.005384810280054521,29,543,316,0.34249030894677596,0.27946020539839245,0.010915011334123806,0.22136495067473927,0.20304460323901977,0.20999498277444287,0.07522024657928285,0.33865940303478625,0.22565365017100034,0.32623370768246446,0.373197935276167,0.37314938356653315,0.29786403496847486
