iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
43,0.12192748079200326,33,779,311,1.7429693050586228,0.24182266625695684,0.25801345592336533,0.2572183535518896,0.2429455242677873,0.3714208279550765,0.3714208279550765,0.3714208279550765,0.3714208279550765
44,0.08065610147614874,33,786,316,1.7429693050586228,0.24130199706474778,0.2581139614666452,0.25650094758765607,0.24408309388094987,0.351427436959945,0.351427436959945,0.351427436959945,0.351427436959945
45,0.04919701362682964,34,792,320,1.8971199848858813,0.24166719026276465,0.254172136524316,0.2585046782881024,0.2456559949248165,0.36189982941090426,0.36189982941090426,0.36189982941090426,0.36189982941090426
46,0.09076856265583533,34,798,322,1.8971199848858813,0.24455559239094585,0.2519441001572284,0.2590636161045716,0.24443669134725424,0.36399523977640574,0.36399523977640574,0.36399523977640574,0.36399523977640574
47,0.04718428574693319,34,804,326,1.8971199848858813,0.24300181280625457,0.2474121932595386,0.25976418707365584,0.24982180686055147,0.3491292847322352,0.3491292847322352,0.3491292847322352,0.3491292847322352
48,0.1743198186170858,35,809,329,2.0794415416798357,0.2506055908339764,0.24957199479923056,0.2558469238418417,0.24397549052495332,0.41272078262134687,0.41272078262134687,0.41272078262134687,0.41272078262134687
49,0.1262806217635019,35,814,331,2.0794415416798357,0.25423554167566476,0.25039708522840587,0.2523989659248222,0.2429684071711079,0.41874731759094624,0.41874731759094624,0.41874731759094624,0.41874731759094624
50,0.19338558569474013,35,819,334,2.0794415416798357,0.2546247949748789,0.252384213323494,0.25065581410988,0.24233517759174747,0.4507811439925864,0.4507811439925864,0.4507811439925864,0.4507811439925864
51,0.08076259795700583,35,824,337,2.0794415416798357,0.25707982570597515,0.24714029799977927,0.24449282441183331,0.251287051882412,0.41307122386764983,0.41307122386764983,0.41307122386764983,0.41307122386764983
52,0.1294288051589873,35,829,339,2.0794415416798357,0.25668083766331806,0.24838400043456968,0.24618494690643614,0.24875021499567657,0.43987369273844823,0.43987369273844823,0.43987369273844823,0.43987369273844823
53,0.037141441632429016,35,834,342,2.0794415416798357,0.25721715030208114,0.24663120618795265,0.24421935516932683,0.25193228834063774,0.46115198631509874,0.46115198631509874,0.46115198631509874,0.46115198631509874
54,0.06126331813696706,35,839,345,2.0794415416798357,0.2573670762674604,0.24500335961430347,0.24855910860584068,0.24907045551239682,0.48441814292452723,0.48441814292452723,0.48441814292452723,0.48441814292452723
55,0.05497067823542887,35,844,348,2.0794415416798357,0.2593466339914811,0.24418618960492644,0.2490011719030374,0.24746600450055525,0.45328067321412063,0.45328067321412063,0.45328067321412063,0.45328067321412063
56,0.13577092144615005,35,849,351,2.0794415416798357,0.2576511495440257,0.24972065718738526,0.24674611357500933,0.2458820796935805,0.4778156272288166,0.4778156272288166,0.4778156272288166,0.4778156272288166
57,0.08685817216930425,35,854,354,2.0794415416798357,0.2576047501831676,0.2497462168459399,0.24729975805507082,0.24534927491582464,0.4820663917655771,0.4820663917655771,0.4820663917655771,0.4820663917655771
58,0.20687839028565266,35,859,356,2.0794415416798357,0.2575056504318702,0.2504345658764634,0.2463415248305986,0.2457182588610688,0.4875209331043749,0.4875209331043749,0.4875209331043749,0.4875209331043749
59,0.18653310299181514,35,864,359,2.0794415416798357,0.25650038141130854,0.25330996392878086,0.24431919157590504,0.24587046308400756,0.4895569272399216,0.4895569272399216,0.4895569272399216,0.4895569272399216
60,0.20808981165061416,35,869,361,2.0794415416798357,0.2554635448631577,0.25204967789715726,0.24879263866103501,0.24369413857865171,0.5161300637443659,0.5161300637443659,0.5161300637443659,0.5161300637443659
61,0.20156103107637208,35,874,364,2.0794415416798357,0.2588989002932304,0.24664392229123033,0.250517020891293,0.24394015652424608,0.4743022710725746,0.4743022710725746,0.4743022710725746,0.4743022710725746
62,0.16578358868005938,35,879,367,2.0794415416798357,0.2602849791117418,0.24594624085731007,0.2468674050294641,0.2469013750014837,0.4324733084563594,0.4324733084563594,0.4324733084563594,0.4324733084563594
63,0.14977899405827996,36,883,369,2.302585092994046,0.26065110692812615,0.24407563591210657,0.2478338722429395,0.24743938491682793,0.41455826312767974,0.41455826312767974,0.41455826312767974,0.41455826312767974
64,0.16486317924424274,36,887,372,2.302585092994046,0.2582069559293319,0.24264830680208987,0.25117522384382357,0.24796951342475432,0.40057810632414664,0.40057810632414664,0.40057810632414664,0.40057810632414664
65,0.1297819386981529,36,891,375,2.302585092994046,0.2572507566164824,0.24412907705011522,0.25235131093570484,0.24626885539769613,0.36154992216044896,0.36154992216044896,0.36154992216044896,0.36154992216044896
66,0.04429620175066347,36,895,378,2.302585092994046,0.2557137169254019,0.24464226543397705,0.25451755328713627,0.24512646435348628,0.36557537062184114,0.36557537062184114,0.36557537062184114,0.36557537062184114
67,0.052070638873540055,36,899,381,2.302585092994046,0.2522198184068882,0.24642116020945265,0.25168848572427993,0.24967053565937986,0.3993001008623505,0.3993001008623505,0.3993001008623505,0.3993001008623505
68,-0.000460670853449463,36,903,384,2.302585092994046,0.25546878472067486,0.24163642590192883,0.2539372140123302,0.24895757536506616,0.4106710275695864,0.4106710275695864,0.4106710275695864,0.4106710275695864
69,0.019099645647373036,36,907,387,2.302585092994046,0.2536492889199103,0.24455027566208198,0.25134343373012136,0.25045700168788665,0.39552015419171943,0.39552015419171943,0.39552015419171943,0.39552015419171943
70,-0.0687127816271427,36,911,390,2.302585092994046,0.2502497726802768,0.24732729535703488,0.24869395104813963,0.2537289809145486,0.3748337532881199,0.3748337532881199,0.3748337532881199,0.3748337532881199
71,-0.004354589530365038,36,915,393,2.302585092994046,0.24990366729120034,0.24628838736136544,0.25002798622554323,0.25377995912189294,0.4023043206407712,0.4023043206407712,0.4023043206407712,0.4023043206407712
72,-0.10511052126970037,36,919,396,2.302585092994046,0.2449817860558015,0.25056910364198404,0.24903910654253272,0.25541000375968353,0.3914486062519804,0.3914486062519804,0.3914486062519804,0.3914486062519804
73,-0.03609654030307095,36,923,399,2.302585092994046,0.24596907847362207,0.24224932745051683,0.2502037984198652,0.2615777956559965,0.37750597997811935,0.37750597997811935,0.37750597997811935,0.37750597997811935
74,-0.17405504271144212,36,927,402,2.302585092994046,0.2432233388380837,0.25106579853393335,0.24881939406823184,0.2568914685597538,0.401022668584016,0.401022668584016,0.401022668584016,0.401022668584016
75,-0.0950240644767017,36,931,404,2.302585092994046,0.24715147142712307,0.24240339735272884,0.24698876231284975,0.26345636890729957,0.3708637515346218,0.3708637515346218,0.3708637515346218,0.3708637515346218
76,-0.09053227782947039,36,935,407,2.302585092994046,0.2506890610928801,0.24050847969113612,0.24550241589457253,0.26330004332141327,0.39003044220826727,0.39003044220826727,0.39003044220826727,0.39003044220826727
77,-0.05363108289313214,36,939,410,2.302585092994046,0.24937410232069987,0.2410952892682256,0.24480610151918877,0.2647245068918875,0.3980181998405789,0.3980181998405789,0.3980181998405789,0.3980181998405789
78,-0.048392862735304874,36,943,413,2.302585092994046,0.2518374817308151,0.24213116194603593,0.2449221932346733,0.26110916308847826,0.44785816382373683,0.44785816382373683,0.44785816382373683,0.44785816382373683
79,0.013453793988201863,36,947,416,2.302585092994046,0.2516824399511497,0.24088760581952973,0.2509490856107103,0.25648086861861086,0.4360783541750197,0.4360783541750197,0.4360783541750197,0.4360783541750197
80,-0.019574260888636147,36,951,419,2.302585092994046,0.25415601653218484,0.24035397966729405,0.24939520016772404,0.25609480363279785,0.4323641925368921,0.4323641925368921,0.4323641925368921,0.4323641925368921
81,0.003780951189355841,37,954,422,2.590267165445827,0.2546874428070869,0.2401864814130939,0.24790560891020155,0.2572204668696184,0.41499410718932184,0.41499410718932184,0.41499410718932184,0.41499410718932184
82,-0.06989503475513276,37,957,424,2.590267165445827,0.25736463924818714,0.23683329055306546,0.2454567309738824,0.26034533922486486,0.4214664984193663,0.4214664984193663,0.4214664984193663,0.4214664984193663
83,0.0039403291570188625,37,960,427,2.590267165445827,0.2537344060322252,0.2393596666378036,0.24569779117994578,0.2612081361500242,0.39681416836490657,0.39681416836490657,0.39681416836490657,0.39681416836490657
84,-0.016870744091471983,37,963,428,2.590267165445827,0.2545125158091691,0.23998399382775396,0.24562665089760766,0.25987683946546714,0.43929542343165817,0.43929542343165817,0.43929542343165817,0.43929542343165817
85,0.0007268457660582594,37,966,429,2.590267165445827,0.25413875518151063,0.24187030570664353,0.24512763718500505,0.2588633019268387,0.4278031022725311,0.4278031022725311,0.4278031022725311,0.4278031022725311
86,0.039873173227071235,37,969,432,2.590267165445827,0.2516010989205156,0.24257796782788074,0.24446502908481235,0.26135590416679066,0.4066273837619397,0.4066273837619397,0.4066273837619397,0.4066273837619397
87,0.00675418977516566,37,972,435,2.590267165445827,0.24819385199573893,0.2453526605650301,0.2450865138500441,0.26136697358918587,0.4299795300389197,0.4299795300389197,0.4299795300389197,0.4299795300389197
88,0.10928647719531967,37,975,438,2.590267165445827,0.2480370497990923,0.24376546599883817,0.24491061074543968,0.26328687345662943,0.38497958546945005,0.38497958546945005,0.38497958546945005,0.38497958546945005
89,-0.0032621668882284404,37,978,440,2.590267165445827,0.2517903103328862,0.24784959447337163,0.2436952120433264,0.25666488315041636,0.4021095485683079,0.4021095485683079,0.4021095485683079,0.4021095485683079
90,-0.013092487235770908,37,981,443,2.590267165445827,0.25417306059244665,0.2451095715410946,0.2436708238573681,0.2570465440090886,0.44958287061868807,0.44958287061868807,0.44958287061868807,0.44958287061868807
91,-0.10574397798383525,37,984,446,2.590267165445827,0.2564719975189898,0.24488346049051277,0.24271558618371147,0.25592895580678404,0.4458592550603515,0.4458592550603515,0.4458592550603515,0.4458592550603515
92,-0.06488817717317029,37,987,449,2.590267165445827,0.25383344029377725,0.24881093689439213,0.2440605492831302,0.2532950735286993,0.4490217002001278,0.4490217002001278,0.4490217002001278,0.4490217002001278
93,-0.12055907119335903,37,990,452,2.590267165445827,0.25430641951235833,0.24540934994445732,0.2520454661678124,0.2482387643753706,0.4313305573898951,0.4313305573898951,0.4313305573898951,0.4313305573898951
94,0.0417142990428113,37,993,455,2.590267165445827,0.2530205585569387,0.24830418507820817,0.2516418721029632,0.24703338426189098,0.3626193130387193,0.3626193130387193,0.3626193130387193,0.3626193130387193
95,0.030329215603327398,37,996,458,2.590267165445827,0.25357819524784847,0.24933868176316587,0.2502498490698987,0.2468332739190865,0.3347009774721586,0.3347009774721586,0.3347009774721586,0.3347009774721586
96,0.11110249315571541,37,999,461,2.590267165445827,0.2555398106270381,0.24229383352322645,0.24939533213122209,0.25277102371851246,0.37479983351572793,0.37479983351572793,0.37479983351572793,0.37479983351572793
97,0.06065119856658384,37,1002,464,2.590267165445827,0.2552848571567327,0.23933497511359283,0.24873571043476722,0.2566444572949083,0.3541766746138081,0.3541766746138081,0.3541766746138081,0.3541766746138081
98,0.04638608651804695,37,1005,467,2.590267165445827,0.2543515731764272,0.24707455870205006,0.24343346843030345,0.25514039969121993,0.3659790661149342,0.3659790661149342,0.3659790661149342,0.3659790661149342
99,0.05757835828802519,37,1008,470,2.590267165445827,0.2560583972012466,0.24891738442291592,0.243698065039027,0.2513261533368106,0.4026159696789896,0.4026159696789896,0.4026159696789896,0.4026159696789896
100,0.0712259674830461,37,1011,473,2.590267165445827,0.259789575672016,0.2505811343481906,0.24099596730146053,0.24863332267833466,0.41222159430516664,0.41222159430516664,0.41222159430516664,0.41222159430516664
